topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
Nuclear energy,1,0.6071428571428571,0.16,0.133,0.24,0.194,0.216,0.194,0.167,0.111,0.233,191,243,434,400-500
Nuclear energy,0,0.4821428571428571,0.219,0.198,0.406,0.29,0.316,0.29,0.226,0.176,0.415,152,123,275,250-300
Nuclear energy,1,0.5535714285714286,0.242,0.152,0.394,0.143,0.196,0.095,0.292,0.208,0.542,98,150,248,200-250
Nuclear energy,0,0.375,0.167,0.13,0.25,0.196,0.211,0.196,0.162,0.18,0.27,78,251,329,300-400
Nuclear energy,1,0.5535714285714286,0.294,0.265,0.559,0.329,0.3,0.493,0.28,0.187,0.48,128,102,230,200-250
Nuclear energy,1,0.5714285714285714,0.167,0.157,0.278,0.194,0.273,0.226,0.286,0.238,0.429,212,134,346,300-400
Nuclear energy,1,0.5535714285714286,0.235,0.17,0.373,0.164,0.224,0.262,0.2,0.2,0.2,98,324,422,400-500
Nuclear energy,1,0.6964285714285714,0.265,0.183,0.569,0.078,0.101,0.157,0.3,0.233,0.525,199,225,424,400-500
Nuclear energy,1,0.5178571428571429,0.286,0.143,0.486,0.189,0.189,0.189,0.15,0.117,0.25,161,132,293,250-300
Nuclear energy,1,0.6964285714285714,0.139,0.119,0.178,0.129,0.177,0.129,0.143,0.143,0.095,283,227,510,>500
Nuclear energy,1,0.6607142857142857,0.341,0.244,0.585,0.367,0.279,0.633,0.245,0.177,0.286,261,286,547,>500
Nuclear energy,1,0.6428571428571428,0.193,0.161,0.289,0.16,0.151,0.32,0.1,0.067,0.2,216,157,373,300-400
Nuclear energy,1,0.6785714285714286,0.137,0.146,0.192,0.227,0.227,0.318,0.133,0.089,0.133,261,98,359,300-400
Nuclear energy,1,0.6428571428571428,0.213,0.16,0.4,0.14,0.213,0.14,0.174,0.145,0.261,101,261,362,300-400
Nuclear energy,1,0.5178571428571429,0.141,0.11,0.235,0.145,0.188,0.109,0.17,0.142,0.255,215,132,347,300-400
Nuclear energy,1,0.6071428571428571,0.134,0.119,0.254,0.188,0.231,0.312,0.091,0.091,0.091,381,224,605,>500
Nuclear energy,1,0.5178571428571429,0.217,0.174,0.5,0.167,0.209,0.167,0.162,0.162,0.27,105,225,330,300-400
Nuclear energy,1,0.625,0.179,0.159,0.328,0.083,0.141,0.083,0.2,0.173,0.28,166,180,346,300-400
Nuclear energy,0,0.4821428571428571,0.132,0.117,0.176,0.16,0.133,0.16,0.04,0.04,0.04,184,205,389,300-400
Nuclear energy,1,0.6785714285714286,0.18,0.12,0.225,0.242,0.24,0.364,0.158,0.123,0.263,261,217,478,400-500
Nuclear energy,1,0.515625,0.175,0.152,0.246,0.122,0.189,0.122,0.148,0.123,0.259,115,145,260,250-300
Nuclear energy,0,0.4464285714285714,0.235,0.167,0.471,0.13,0.162,0.174,0.255,0.206,0.473,101,132,233,200-250
Nuclear energy,0,0.1785714285714285,0.16,0.147,0.36,0.969,0.656,1.906,0.269,0.192,0.5,42,217,259,250-300
Nuclear energy,1,0.6071428571428571,0.179,0.143,0.321,0.151,0.163,0.151,0.25,0.2,0.45,201,110,311,300-400
Nuclear energy,0,0.5,0.243,0.207,0.486,0.187,0.195,0.32,0.171,0.171,0.4,88,171,259,250-300
Nuclear energy,1,0.7678571428571428,0.198,0.176,0.352,0.143,0.176,0.143,0.296,0.247,0.481,239,208,447,400-500
Nuclear energy,1,0.5535714285714286,0.206,0.131,0.318,0.4,0.345,0.633,0.157,0.118,0.118,261,252,513,>500
Nuclear energy,1,0.5535714285714286,0.207,0.123,0.368,0.208,0.25,0.26,0.25,0.208,0.5,152,186,338,300-400
Nuclear energy,0,0.5,0.235,0.144,0.392,0.226,0.263,0.323,0.227,0.197,0.455,102,133,235,200-250
Nuclear energy,1,0.6428571428571428,0.25,0.175,0.408,0.074,0.113,0.074,0.246,0.215,0.431,353,272,625,>500
Nuclear energy,1,0.7142857142857143,0.235,0.162,0.412,0.05,0.121,0.05,0.237,0.169,0.407,216,271,487,400-500
Nuclear energy,1,0.6428571428571428,0.364,0.258,0.682,0.1,0.172,0.15,0.48,0.32,01.04,216,227,443,400-500
Nuclear energy,1,0.75,0.16,0.138,0.293,0.13,0.151,0.13,0.182,0.162,0.242,283,326,609,>500
Nuclear energy,1,0.5892857142857143,0.105,0.095,0.165,0.169,0.217,0.136,0.169,0.147,0.339,178,441,619,>500
Nuclear energy,1,0.5178571428571429,0.202,0.172,0.36,0.178,0.153,0.133,0.098,0.049,0.098,200,209,409,400-500
Nuclear energy,1,0.6428571428571428,0.193,0.166,0.358,0.233,0.232,0.367,0.197,0.178,0.31,347,282,629,>500
Nuclear energy,0,0.4821428571428571,0.176,0.137,0.324,0.824,0.593,1.529,0.211,0.175,0.316,173,135,308,300-400
Nuclear energy,1,0.6071428571428571,0.29,0.261,0.522,0.087,0.096,0.087,0.042,0.208,0.042,366,258,624,>500
Nuclear energy,1,0.5535714285714286,0.2,0.2,0.4,0.37,0.296,0.593,0.111,0.111,0.222,157,137,294,250-300
Nuclear energy,1,0.5535714285714286,0.186,0.155,0.279,0.113,0.143,0.113,0.127,0.106,0.19,142,208,350,300-400
Nuclear energy,1,0.625,0.242,0.188,0.403,0.273,0.267,0.364,0.148,0.123,0.259,252,346,598,>500
Nuclear energy,1,0.5714285714285714,0.144,0.096,0.24,0.14,0.172,0.14,0.122,0.163,0.204,214,381,595,>500
Nuclear energy,0,0.4464285714285714,0.286,0.183,0.418,0.171,0.16,0.22,0.122,0.122,0.204,208,150,358,300-400
Nuclear energy,0,0.4285714285714286,0.289,0.22,0.515,0.19,0.193,0.254,0.242,0.156,0.371,143,191,334,300-400
Nuclear energy,0,0.3928571428571428,0.25,0.159,0.477,0.118,0.143,0.118,0.211,0.175,0.316,215,191,406,400-500
Nuclear energy,1,0.6071428571428571,0.153,0.147,0.305,0.122,0.123,0.122,0.231,0.218,0.423,129,357,486,400-500
Nuclear energy,1,0.5357142857142857,0.174,0.145,0.304,0.043,0.06,0.043,0.143,0.143,0.25,121,251,372,300-400
Nuclear energy,1,0.5535714285714286,0.2,0.213,0.28,0.222,0.219,0.296,0.15,0.117,0.25,121,108,229,200-250
Nuclear energy,1,0.5357142857142857,0.278,0.204,0.611,0.316,0.256,0.491,0.345,0.253,0.69,58,73,131,100-200
Nuclear energy,0,0.5,0.2,0.162,0.314,0.154,0.21,0.154,0.157,0.17,0.275,175,145,320,300-400
Nuclear energy,1,0.5357142857142857,0.306,0.199,0.581,0.107,0.186,0.179,0.174,0.145,0.261,221,231,452,400-500
Nuclear energy,1,0.5714285714285714,0.263,0.182,0.505,0.387,0.244,0.645,0.195,0.163,0.293,366,93,459,400-500
Nuclear energy,1,0.5714285714285714,0.303,0.246,0.538,0.204,0.163,0.245,0.308,0.246,0.523,378,150,528,>500
Nuclear energy,1,0.6785714285714286,0.222,0.182,0.404,0.455,0.317,0.909,0.113,0.151,0.113,226,163,389,300-400
Nuclear energy,1,0.6428571428571428,0.122,0.128,0.157,0.196,0.169,0.326,0.308,0.256,0.431,378,201,579,>500
Nuclear energy,1,0.7142857142857143,0.166,0.108,0.351,0.218,0.216,0.291,0.286,0.212,0.381,252,402,654,>500
Nuclear energy,1,0.625,0.246,0.205,0.439,0.1,0.072,0.1,0.167,0.125,0.125,179,319,498,400-500
Nuclear energy,0,0.4285714285714286,0.244,0.195,0.39,0.237,0.268,0.407,0.133,0.133,0.178,261,145,406,400-500
Nuclear energy,0,0.4285714285714286,0.25,0.146,0.375,0.13,0.169,0.087,0.2,0.2,0.2,64,227,291,250-300
Nuclear energy,0,0.4642857142857143,0.193,0.137,0.386,0.367,0.312,0.633,0.143,0.143,0.19,261,102,363,300-400
Nuclear energy,1,0.6071428571428571,0.122,0.143,0.163,0.118,0.152,0.118,0.118,0.157,0.118,283,208,491,400-500
Nuclear energy,1,0.5714285714285714,0.202,0.162,0.404,0.264,0.216,0.491,0.24,0.16,0.48,261,191,452,400-500
Nuclear energy,1,0.6071428571428571,0.174,0.123,0.304,0.172,0.188,0.241,0.24,0.173,0.4,261,134,395,300-400
Nuclear energy,1,0.5892857142857143,0.313,0.225,0.554,0.136,0.198,0.237,0.268,0.202,0.411,226,119,345,300-400
Nuclear energy,1,0.5714285714285714,0.157,0.148,0.243,0.148,0.2,0.148,0.114,0.095,0.171,200,369,569,>500
Nuclear energy,0,0.5,0.198,0.147,0.308,0.316,0.319,0.421,0.192,0.155,0.329,207,115,322,300-400
Nuclear energy,1,0.6607142857142857,0.448,0.31,0.862,0.218,0.21,0.291,0.55,0.383,01.05,119,86,205,200-250
Nuclear energy,1,0.5535714285714286,0.194,0.168,0.311,0.292,0.245,0.542,0.14,0.14,0.14,261,216,477,400-500
Nuclear energy,1,0.5892857142857143,0.085,0.056,0.113,0.128,0.162,0.213,0.111,0.111,0.111,283,68,351,300-400
Nuclear energy,1,0.6964285714285714,0.263,0.193,0.5,0.133,0.174,0.133,0.375,0.181,0.667,118,161,279,250-300
Nuclear energy,1,0.7321428571428572,0.22,0.158,0.356,0.143,0.177,0.107,0.118,0.118,0.078,378,212,590,>500
Nuclear energy,0,0.3392857142857143,0.205,0.171,0.41,0.203,0.172,0.305,0.235,0.157,0.471,48,114,162,100-200
Nuclear energy,1,0.625,0.209,0.179,0.388,0.24,0.234,0.28,0.179,0.143,0.393,162,152,314,300-400
Nuclear energy,1,0.5178571428571429,0.18,0.158,0.344,0.24,0.189,0.48,0.169,0.181,0.203,261,243,504,>500
Nuclear energy,0,0.4107142857142857,0.187,0.168,0.318,0.206,0.187,0.235,0.189,0.201,0.302,137,324,461,400-500
Nuclear energy,1,0.625,0.216,0.162,0.432,0.147,0.207,0.176,0.213,0.085,0.17,214,162,376,300-400
Nuclear energy,1,0.5535714285714286,0.192,0.174,0.301,0.154,0.168,0.077,0.226,0.214,0.415,226,180,406,400-500
Nuclear energy,1,0.5535714285714286,0.177,0.122,0.281,1.0,0.686,1.941,0.038,0.038,0.038,249,151,400,300-400
Nuclear energy,0,0.4821428571428571,0.291,0.242,0.436,0.033,0.135,0.033,0.238,0.206,0.286,118,132,250,200-250
Nuclear energy,0,0.4285714285714286,0.19,0.148,0.317,0.129,0.173,0.097,0.162,0.126,0.27,114,162,276,250-300
Nuclear energy,1,0.6071428571428571,0.22,0.18,0.4,0.493,0.395,0.87,0.235,0.183,0.392,289,252,541,>500
Nuclear energy,0,0.5,0.195,0.163,0.293,0.175,0.225,0.105,0.174,0.174,0.174,214,252,466,400-500
Nuclear energy,1,0.6607142857142857,0.12,0.147,0.22,0.074,0.14,0.074,0.19,0.138,0.254,141,317,458,400-500
Nuclear energy,1,0.5357142857142857,0.213,0.17,0.362,0.091,0.141,0.091,0.189,0.126,0.264,283,152,435,400-500
Nuclear energy,1,0.5714285714285714,0.229,0.19,0.343,0.192,0.181,0.231,0.245,0.163,0.204,214,145,359,300-400
Nuclear energy,0,0.3571428571428571,0.178,0.119,0.356,0.222,0.247,0.185,0.204,0.15,0.367,138,110,248,200-250
Nuclear energy,1,0.5357142857142857,0.216,0.189,0.378,0.938,0.625,1.875,0.267,0.222,0.467,217,142,359,300-400
Nuclear energy,0,0.5,0.606,0.485,0.97,0.093,0.158,0.093,0.19,0.127,0.381,89,61,150,100-200
Nuclear energy,1,0.5178571428571429,0.189,0.176,0.302,0.102,0.139,0.102,0.258,0.172,0.516,68,134,202,200-250
Nuclear energy,1,0.6785714285714286,0.22,0.158,0.441,0.148,0.164,0.111,0.179,0.155,0.357,156,309,465,400-500
Nuclear energy,1,0.5892857142857143,0.137,0.119,0.192,0.113,0.193,0.151,0.222,0.185,0.333,115,208,323,300-400
Nuclear energy,1,0.6607142857142857,0.258,0.161,0.387,0.093,0.075,0.047,0.162,0.162,0.27,140,162,302,300-400
Nuclear energy,1,0.6785714285714286,0.217,0.211,0.237,0.162,0.174,0.108,0.125,0.139,0.248,283,188,471,400-500
Nuclear energy,1,0.5357142857142857,0.294,0.209,0.588,0.102,0.172,0.102,0.138,0.207,0.172,143,324,467,400-500
Nuclear energy,1,0.6785714285714286,0.187,0.151,0.4,0.146,0.14,0.244,0.1,0.1,0.2,216,94,310,300-400
Nuclear energy,0,0.4464285714285714,0.186,0.129,0.295,0.267,0.236,0.4,0.194,0.151,0.387,386,163,549,>500
Nuclear energy,1,0.6964285714285714,0.265,0.209,0.554,0.146,0.137,0.244,0.294,0.186,0.588,136,161,297,250-300
Nuclear energy,1,0.5178571428571429,0.154,0.144,0.277,0.242,0.232,0.273,0.211,0.202,0.421,282,160,442,400-500
Nuclear energy,1,0.5178571428571429,0.257,0.171,0.486,0.125,0.192,0.292,0.295,0.175,0.525,142,151,293,250-300
Nuclear energy,1,0.5714285714285714,0.26,0.164,0.468,0.128,0.136,0.085,0.171,0.114,0.114,99,251,350,300-400
Nuclear energy,0,0.4285714285714286,0.167,0.111,0.333,0.12,0.144,0.08,0.154,0.12,0.359,102,90,192,100-200
Nuclear energy,1,0.5357142857142857,0.203,0.14,0.333,0.216,0.18,0.324,0.133,0.133,0.133,218,357,575,>500
Nuclear energy,1,0.5892857142857143,0.244,0.193,0.422,0.16,0.168,0.32,0.349,0.286,0.54,141,215,356,300-400
Nuclear energy,0,0.4285714285714286,0.139,0.176,0.222,0.095,0.17,0.143,0.148,0.123,0.222,92,205,297,250-300
Nuclear energy,1,0.6785714285714286,0.186,0.144,0.309,0.328,0.297,0.418,0.178,0.163,0.356,226,162,388,300-400
Nuclear energy,1,0.5535714285714286,0.2,0.114,0.371,0.1,0.164,0.1,0.118,0.118,0.176,94,208,302,300-400
Nuclear energy,1,0.5357142857142857,0.239,0.189,0.358,0.102,0.164,0.136,0.14,0.109,0.279,163,228,391,300-400
Nuclear energy,1,0.5892857142857143,0.196,0.166,0.353,0.4,0.344,0.629,0.109,0.073,0.145,260,338,598,>500
Nuclear energy,1,0.6071428571428571,0.28,0.194,0.538,0.222,0.193,0.413,0.122,0.095,0.204,252,146,398,300-400
Nuclear energy,0,0.4821428571428571,0.206,0.137,0.412,0.211,0.191,0.316,0.196,0.183,0.353,166,151,317,300-400
Nuclear energy,0,0.3928571428571428,0.048,0.096,0.072,0.136,0.202,0.136,0.286,0.286,0.171,283,132,415,400-500
Nuclear energy,0,0.4285714285714286,0.146,0.13,0.244,0.091,0.115,0.091,0.138,0.149,0.207,242,204,446,400-500
Nuclear energy,1,0.6071428571428571,0.306,0.224,0.551,0.125,0.173,0.125,0.237,0.192,0.373,160,204,364,300-400
Nuclear energy,1,0.5714285714285714,0.092,0.071,0.153,0.045,0.069,0.045,0.115,0.128,0.231,261,366,627,>500
Nuclear energy,1,0.5714285714285714,0.208,0.181,0.312,0.066,0.141,0.066,0.208,0.194,0.417,212,183,395,300-400
Nuclear energy,1,0.6964285714285714,0.417,0.306,0.806,0.19,0.159,0.381,0.345,0.218,0.69,152,152,304,300-400
Nuclear energy,1,0.625,0.216,0.14,0.432,0.14,0.166,0.14,0.179,0.155,0.321,441,276,717,>500
Nuclear energy,1,0.6071428571428571,0.298,0.218,0.529,0.277,0.289,0.462,0.115,0.154,0.269,366,164,530,>500
Nuclear energy,1,0.7321428571428572,0.169,0.136,0.288,0.128,0.14,0.128,0.233,0.222,0.333,402,180,582,>500
Nuclear energy,1,0.5714285714285714,0.267,0.24,0.533,0.211,0.242,0.211,0.255,0.199,0.383,159,132,291,250-300
Nuclear energy,1,0.6428571428571428,0.173,0.16,0.346,0.085,0.154,0.085,0.29,0.204,0.548,205,197,402,400-500
Nuclear energy,1,0.625,0.171,0.138,0.317,0.5,0.366,1.0,0.154,0.128,0.231,252,139,391,300-400
Nuclear energy,1,0.8214285714285714,0.215,0.2,0.446,0.23,0.239,0.295,0.145,0.145,0.174,317,216,533,>500
Nuclear energy,1,0.5535714285714286,0.118,0.11,0.235,0.111,0.201,0.111,0.054,0.054,0.054,283,94,377,300-400
Nuclear energy,1,0.5714285714285714,0.306,0.204,0.518,0.065,0.129,0.097,0.269,0.179,0.5,203,132,335,300-400
Nuclear energy,1,0.5892857142857143,0.169,0.12,0.434,0.13,0.198,0.152,0.231,0.167,0.462,191,138,329,300-400
Nuclear energy,1,0.7142857142857143,0.373,0.242,0.765,0.146,0.141,0.146,0.222,0.163,0.4,123,261,384,300-400
Nuclear energy,1,0.6071428571428571,0.145,0.086,0.242,0.118,0.136,0.118,0.151,0.113,0.151,162,357,519,>500
Nuclear energy,1,0.6964285714285714,0.267,0.256,0.467,0.1,0.195,0.1,0.238,0.254,0.429,134,83,217,200-250
Nuclear energy,1,0.5714285714285714,0.308,0.222,0.513,1.0,0.667,2.0,0.176,0.176,0.176,135,212,347,300-400
Nuclear energy,1,0.5892857142857143,0.329,0.237,0.575,0.233,0.209,0.419,0.235,0.196,0.51,134,151,285,250-300
Nuclear energy,1,0.6607142857142857,0.224,0.149,0.392,0.2,0.198,0.233,0.151,0.151,0.226,251,304,555,>500
Nuclear energy,1,0.5892857142857143,0.299,0.199,0.597,0.077,0.156,0.038,0.333,0.251,0.579,128,114,242,200-250
Nuclear energy,0,0.3928571428571428,0.188,0.11,0.282,0.262,0.312,0.328,0.214,0.238,0.357,92,347,439,400-500
Nuclear energy,1,0.6785714285714286,0.154,0.111,0.218,0.053,0.07,0.105,0.16,0.133,0.24,144,209,353,300-400
Nuclear energy,1,0.6607142857142857,0.234,0.198,0.45,0.1,0.17,0.1,0.273,0.227,0.636,221,208,429,400-500
Nuclear energy,1,0.5833333333333334,0.241,0.185,0.37,0.235,0.242,0.431,0.163,0.136,0.245,218,216,434,400-500
Nuclear energy,1,0.6785714285714286,0.264,0.189,0.566,0.143,0.185,0.143,0.174,0.13,0.13,347,208,555,>500
Nuclear energy,0,0.4285714285714286,0.278,0.219,0.329,0.073,0.119,0.073,0.211,0.175,0.351,141,252,393,300-400
Nuclear energy,1,0.6071428571428571,0.295,0.212,0.5,0.146,0.211,0.195,0.362,0.295,0.58,243,151,394,300-400
Nuclear energy,0,0.4642857142857143,0.241,0.193,0.41,0.407,0.366,0.593,0.121,0.081,0.182,157,161,318,300-400
Nuclear energy,1,0.5178571428571429,0.182,0.192,0.364,0.087,0.131,0.087,0.222,0.193,0.4,152,122,274,250-300
Nuclear energy,1,0.6785714285714286,0.224,0.159,0.418,0.277,0.28,0.4,0.161,0.151,0.29,347,293,640,>500
Nuclear energy,1,0.5535714285714286,0.162,0.108,0.324,0.13,0.162,0.087,0.108,0.108,0.108,191,75,266,250-300
Nuclear energy,1,0.5535714285714286,0.182,0.139,0.286,0.118,0.106,0.078,0.179,0.179,0.321,151,150,301,300-400
Nuclear energy,1,0.5535714285714286,0.165,0.133,0.259,0.211,0.222,0.211,0.2,0.122,0.3,189,163,352,300-400
Nuclear energy,0,0.4285714285714286,0.185,0.123,0.369,0.125,0.17,0.268,0.231,0.154,0.462,65,198,263,250-300
Nuclear energy,1,0.5535714285714286,0.233,0.168,0.447,0.108,0.134,0.054,0.161,0.118,0.258,200,159,359,300-400
Nuclear energy,1,0.5714285714285714,0.209,0.209,0.373,0.121,0.172,0.121,0.34,0.258,0.509,116,208,324,300-400
Nuclear energy,1,0.6607142857142857,0.222,0.148,0.349,0.102,0.156,0.136,0.167,0.111,0.333,157,100,257,250-300
Nuclear energy,0,0.375,0.269,0.199,0.481,0.233,0.255,0.267,0.276,0.218,0.414,219,150,369,300-400
Nuclear energy,1,0.5892857142857143,0.244,0.163,0.439,0.969,0.663,1.906,0.226,0.161,0.419,217,170,387,300-400
Nuclear energy,1,0.6607142857142857,0.164,0.145,0.327,0.175,0.181,0.14,0.204,0.15,0.571,283,205,488,400-500
Nuclear energy,0,0.4464285714285714,0.208,0.182,0.283,0.133,0.165,0.133,0.2,0.173,0.28,246,243,489,400-500
School uniforms,0,0.3928571428571428,0.053,0.053,0.053,0.041,0.061,0.0,0.056,0.056,0.056,55,77,132,100-200
School uniforms,0,0.2321428571428571,0.109,0.109,0.109,0.233,0.258,0.3,0.091,0.091,0.091,56,129,185,100-200
School uniforms,0,0.375,0.164,0.146,0.219,0.261,0.278,0.435,0.281,0.234,0.421,80,200,280,250-300
School uniforms,0,0.2857142857142857,0.131,0.131,0.131,0.118,0.153,0.118,0.138,0.207,0.207,82,179,261,250-300
School uniforms,0,0.4642857142857143,0.232,0.203,0.406,0.414,0.328,0.69,0.205,0.171,0.308,108,202,310,300-400
School uniforms,1,0.5892857142857143,0.215,0.154,0.154,0.125,0.166,0.25,0.293,0.26,0.39,121,155,276,250-300
School uniforms,1,0.75,0.187,0.151,0.427,0.111,0.2,0.259,0.194,0.108,0.452,166,142,308,300-400
School uniforms,0,0.3571428571428571,0.255,0.206,0.4,0.211,0.241,0.316,0.216,0.18,0.27,125,86,211,200-250
School uniforms,1,0.625,0.152,0.13,0.304,0.296,0.271,0.444,0.259,0.247,0.444,276,162,438,400-500
School uniforms,1,0.6428571428571428,0.075,0.075,0.075,0.341,0.341,0.439,0.039,0.118,0.078,50,127,177,100-200
School uniforms,0,0.4821428571428571,0.192,0.205,0.308,0.179,0.188,0.25,0.258,0.215,0.387,118,87,205,200-250
School uniforms,0,0.3214285714285714,0.073,0.073,0.036,0.345,0.328,0.517,0.065,0.065,0.065,124,82,206,200-250
School uniforms,0,0.3214285714285714,0.119,0.09,0.09,0.0,0.182,0.186,0.182,0.152,0.273,212,57,269,250-300
School uniforms,0,0.3214285714285714,0.128,0.099,0.255,0.282,0.264,0.394,0.187,0.187,0.125,63,133,196,100-200
School uniforms,0,0.4285714285714286,0.205,0.182,0.295,0.194,0.254,0.387,0.211,0.175,0.316,159,198,357,300-400
School uniforms,1,0.5714285714285714,0.131,0.131,0.098,0.175,0.196,0.316,0.2,0.1,0.2,143,147,290,250-300
School uniforms,0,0.3571428571428571,0.177,0.169,0.278,0.302,0.304,0.377,0.194,0.151,0.355,125,212,337,300-400
School uniforms,1,0.5535714285714286,0.254,0.138,0.222,0.043,0.062,0.043,0.233,0.155,0.279,108,151,259,250-300
School uniforms,0,0.3928571428571428,0.174,0.174,0.174,0.174,0.131,0.348,0.211,0.211,0.211,106,83,189,100-200
School uniforms,0,0.2678571428571428,0.094,0.094,0.125,0.226,0.212,0.302,0.111,0.056,0.111,203,68,271,250-300
School uniforms,1,0.6607142857142857,0.15,0.125,0.15,0.089,0.134,0.044,0.167,0.222,0.222,193,197,390,300-400
School uniforms,1,0.5535714285714286,0.169,0.197,0.225,0.215,0.217,0.369,0.19,0.159,0.286,150,144,294,250-300
School uniforms,0,0.1964285714285714,0.0,0.0,0.0,0.098,0.142,0.098,0.0,0.0,0.0,139,42,181,100-200
School uniforms,1,0.5357142857142857,0.151,0.189,0.264,0.308,0.305,0.462,0.167,0.181,0.333,122,92,214,200-250
School uniforms,1,0.5535714285714286,0.222,0.214,0.321,0.133,0.117,0.133,0.188,0.188,0.312,185,140,325,300-400
School uniforms,0,0.2142857142857143,0.175,0.164,0.316,0.167,0.245,0.208,0.3,0.233,0.5,152,54,206,200-250
School uniforms,0,0.3928571428571428,0.213,0.17,0.128,0.115,0.186,0.115,0.133,0.133,0.067,122,130,252,250-300
School uniforms,0,0.4821428571428571,0.151,0.115,0.215,0.197,0.232,0.295,0.194,0.172,0.29,276,108,384,300-400
School uniforms,0,0.3392857142857143,0.172,0.143,0.301,0.133,0.159,0.133,0.215,0.205,0.369,117,144,261,250-300
School uniforms,1,0.5535714285714286,0.211,0.14,0.105,0.154,0.19,0.205,0.167,0.167,0.167,127,128,255,250-300
School uniforms,0,0.4107142857142857,0.16,0.16,0.12,0.128,0.243,0.128,0.286,0.226,0.321,89,157,246,200-250
School uniforms,0,0.3214285714285714,0.34,0.239,0.642,0.051,0.063,0.051,0.308,0.239,0.513,115,97,212,200-250
School uniforms,0,0.4285714285714286,0.176,0.176,0.176,0.273,0.256,0.455,0.207,0.207,0.207,50,83,133,100-200
School uniforms,0,0.2678571428571428,0.091,0.045,0.091,0.047,0.14,0.093,0.125,0.062,0.062,246,83,329,300-400
School uniforms,0,0.5,0.116,0.087,0.087,0.08,0.11,0.08,0.125,0.125,0.125,218,82,300,250-300
School uniforms,0,0.5,0.125,0.158,0.225,0.128,0.209,0.255,0.308,0.282,0.385,265,65,330,300-400
School uniforms,0,0.4464285714285714,0.116,0.093,0.116,0.057,0.075,0.057,0.098,0.098,0.049,150,135,285,250-300
School uniforms,0,0.2142857142857143,0.167,0.111,0.333,0.048,0.07,0.048,0.261,0.203,0.435,190,68,258,250-300
School uniforms,0,0.4821428571428571,0.316,0.263,0.526,0.308,0.232,0.462,0.25,0.202,0.464,115,154,269,250-300
School uniforms,1,0.5357142857142857,0.214,0.19,0.286,0.174,0.209,0.13,0.19,0.159,0.286,119,104,223,200-250
School uniforms,0,0.3571428571428571,0.23,0.184,0.345,0.077,0.157,0.077,0.351,0.316,0.596,192,75,267,250-300
School uniforms,0,0.3214285714285714,0.146,0.114,0.244,0.185,0.191,0.333,0.095,0.095,0.19,124,84,208,200-250
School uniforms,0,0.3928571428571428,0.224,0.149,0.358,0.125,0.16,0.083,0.275,0.158,0.45,284,178,462,400-500
School uniforms,0,0.4285714285714286,0.19,0.169,0.254,0.128,0.14,0.128,0.244,0.163,0.293,215,102,317,300-400
School uniforms,0,0.2321428571428571,0.262,0.186,0.393,0.211,0.145,0.351,0.242,0.141,0.364,111,146,257,250-300
School uniforms,1,0.7857142857142857,0.183,0.175,0.244,0.091,0.091,0.091,0.269,0.218,0.423,345,313,658,>500
School uniforms,1,0.5625,0.203,0.164,0.319,0.29,0.219,0.613,0.344,0.302,0.469,150,108,258,250-300
School uniforms,0,0.4821428571428571,0.16,0.12,0.16,0.067,0.1,0.067,0.195,0.098,0.146,50,160,210,200-250
School uniforms,0,0.4464285714285714,0.19,0.135,0.262,0.16,0.195,0.24,0.083,0.056,0.167,147,157,304,300-400
School uniforms,0,0.3392857142857143,0.178,0.178,0.178,0.197,0.217,0.262,0.154,0.154,0.154,97,99,196,100-200
School uniforms,0,0.3214285714285714,0.179,0.155,0.25,0.157,0.14,0.157,0.111,0.056,0.056,124,115,239,200-250
School uniforms,1,0.5178571428571429,0.19,0.175,0.214,0.145,0.166,0.232,0.187,0.187,0.312,126,249,375,300-400
School uniforms,0,0.4107142857142857,0.14,0.14,0.211,0.26,0.294,0.452,0.103,0.154,0.154,164,75,239,200-250
School uniforms,1,0.5178571428571429,0.169,0.169,0.197,0.275,0.284,0.353,0.186,0.186,0.186,117,158,275,250-300
School uniforms,0,0.4464285714285714,0.143,0.143,0.25,0.071,0.155,0.107,0.129,0.086,0.258,131,128,259,250-300
School uniforms,1,0.5178571428571429,0.269,0.269,0.537,0.118,0.099,0.196,0.182,0.152,0.273,81,131,212,200-250
School uniforms,0,0.2678571428571428,0.169,0.137,0.265,0.098,0.176,0.098,0.188,0.146,0.312,75,178,253,250-300
School uniforms,0,0.4285714285714286,0.185,0.133,0.215,0.213,0.173,0.383,0.118,0.118,0.118,60,165,225,200-250
School uniforms,0,0.4821428571428571,0.263,0.237,0.447,0.237,0.217,0.395,0.091,0.136,0.136,208,118,326,300-400
School uniforms,0,0.5,0.247,0.21,0.411,0.226,0.201,0.415,0.254,0.169,0.349,146,142,288,250-300
School uniforms,0,0.2678571428571428,0.111,0.111,0.111,0.143,0.203,0.107,0.103,0.103,0.154,122,87,209,200-250
School uniforms,0,0.4642857142857143,0.253,0.222,0.414,0.167,0.186,0.333,0.419,0.326,0.698,95,206,301,300-400
School uniforms,1,0.5178571428571429,0.167,0.111,0.2,0.333,0.331,0.417,0.08,0.08,0.08,88,127,215,200-250
School uniforms,0,0.3571428571428571,0.176,0.176,0.176,0.118,0.207,0.118,0.078,0.078,0.078,144,128,272,250-300
