topic,sentence_1,sentence_2,regression_label_binary,regression_label
Minimum wage,"For more than 75 years , real GDP per capita has steadily increased , even when the minimum wage has been raised .","In cities such as Los Angeles with a limited housing supply , raising the minimum wage but not increasing housing stock would lead to an increase in rental prices as "" 700,000 minimum wage workers will have more money to compete for the same low inventory of rental units , "" according to researchers from the University of California in Los Angeles .",0,0.375
Minimum wage,Myth : Raising the federal minimum wage wo n't benefit workers in states where the hourly minimum rate is already higher than the federal minimum .,"In contrast to the simple supply and demand diagram , it was commonly found that teenagers withdrew from the labor force in response to the minimum wage , which produced the possibility of equal reductions in the supply as well as the demand for labor at a higher minimum wage and hence no impact on the unemployment rate .",1,0.5178571428571429
Minimum wage,"GS compared the employment change between December and January in those 13 states to the states that did n’t raise minimum wage , and found that that the states with minimum-wage increases had faster employment growth than the states where the minimum wage remained at its 2013 level .","In other words , minimum-wage work is n’t just supplemental ; many households are relying either fully or substantially on full-time , minimum-wage work to pay the bills .",0,0.5
Minimum wage,The main points of the conservative argument against raising the minimum wage tend to be as follows : Increasing it would lead businesses to either raise prices or fire workers ( or both ) in order to deal with a spiraling cost of labor .,"In contrast to the simple supply and demand diagram , it was commonly found that teenagers withdrew from the labor force in response to the minimum wage , which produced the possibility of equal reductions in the supply as well as the demand for labor at a higher minimum wage and hence no impact on the unemployment rate .",1,0.6071428571428571
Minimum wage,"Raising the federal minimum wage to $ 15 an hour is a simple and effective way to fight growing inequality and empower working people to provide a decent life for their families . ""","The groundswell of support from unions , as well as Democratic politicians , has made a $ 15 minimum wage a popular option for addressing what Orrenius described as the bigger underlying problem : growing income inequality .",1,0.7142857142857143
Minimum wage,"At $ 7.25 per hour a minimum wage workers earns $ 15,080 per year , which is already greater than the federally determined poverty level .","Where I stand Personally , I do n't believe $ 7.25 per hour is sustainable for the more than 3 million workers taking home the federal minimum wage , and I would contest that raising the wage is the right thing to do to boost the economy , lift worker morale and productivity , and improve the self-sufficiency of potentially millions of workers .",1,0.6607142857142857
Minimum wage,"From a mathematical and logical perspective , increasing the minimum wage does not lift anyone out of poverty because the prior minimum wage already paid more than the official poverty rate .","Reich says the arguments of many opposed to a minimum wage increase are based on a "" basic Econ 101 model "" that does n't accurately represent the nuanced realities of industries that employ minimum wage workers .",1,0.5535714285714286
Minimum wage,Today minimum wage is actually 11 % lower value wise than it was in 1933 .,"That means in real spending terms , the minimum wage has effectively been dropping .",1,0.5714285714285714
Minimum wage,Supporters of minimum wage also believe that a minimum wage stimulates consumption and thus puts more money into the economy by allowing low paid workers to spend more .,"Melissa S. Kearney , PhD , and Benjamin Harris , PhD , of the Brookings Institution found that increasing the minimum wage would result in higher wages not only for the 3.7 million people earning minimum wage , but also for up to 35 million workers who make up to 150 % of the federal minimum wage .",1,0.5178571428571429
Minimum wage,"Not true : While the federal minimum wage was only $ 3.35 per hour in 1981 and is currently $ 7.25 per hour in real dollars , when adjusted for inflation , the current federal minimum wage would need to be more than $ 8 per hour to equal its buying power of the early 1980s and more nearly $ 11 per hour to equal its buying power of the late 1960s .","The Institute for Policy Studies estimated in 2012 that personal income has grown by 100.6 % since 1968 , while the minimum wage has stagnated : "" If our standard for minimum wages had kept pace with overall income growth in the American economy , it would now be $ 21.16 per hour . """,1,0.6607142857142857
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .","Economists from the Federal Reserve Bank of Chicago predicted that a $ 1.75 rise in the federal minimum wage would increase aggregate household spending by $ 48 billion the following year , thus boosting GDP and leading to job growth .",1,0.5357142857142857
Minimum wage,"According to a study by the Center for Economic and Policy Research ( CEPR ) , the federal minimum wage would have been $ 21.72 per hour in 2012 , instead of $ 7.25 , if the minimum wage had kept pace with increases in productivity since 1968 .","In announcing his wrongheaded proposal to increase the minimum wage to $ 9 an hour , President Obama spoke in lofty terms : “ In the wealthiest nation on Earth , ” he said in his State of the Union address last month , “ no one who works full time should have to live in poverty . ”",1,0.5178571428571429
Minimum wage,Not true : Raising the federal minimum wage is an issue with broad popular support .,Increasing the federal minimum wage would disproportionately harm the poorest areas of the United States .,0,0.4285714285714286
Minimum wage,"A 2014 study of 400 US Chief Financial Officers ( CFOs ) by Campbell Harvey , PhD , J. Paul Sticht Professor of International Business at Duke University , found that 70 % of CFOs would "" increase contracting , outsourcing , or moving actual production outside the United States "" if the minimum wage were raised to $ 10 an hour .","A 2014 University of California at Berkeley study found "" striking evidence that ... turnover rates for teens and restaurant workers fall substantially following a minimum wage increase , "" declining by about 2 % for a 10 % increase in the minimum wage .",1,0.5178571428571429
Minimum wage,"A 2014 study found that raising the Californian minimum wage to $ 13 an hour would increase the incomes of 7.5 million families , meaning fewer would live in poverty .","A 2015 Purdue University study found that raising the wage of fast food restaurant employees to $ 15 or $ 22 per hour would result in a price increase of 4.3 % and 25 % respectively , or a reduction in product size between 12 % and 70 % : "" a hamburger would be much smaller , "" the researchers stated .",1,0.5357142857142857
Minimum wage,While many critics site the effect that a substantial increase in minimum wage would have on the economy like higher prices for food and other essentials this is actually not a REAL con of minimum wage increases .,Increasing minimum wage also has its disadvantages that can seriously effect workers .,1,0.625
Minimum wage,Myth : Raising the federal minimum wage wo n't benefit workers in states where the hourly minimum rate is already higher than the federal minimum .,"In 2014 , supporters of minimum wage cited a study that found that job creation within the United States is faster in states that raised their minimum wages .",1,0.5357142857142857
Minimum wage,"Not true : While 29 states and the District of Columbia currently have a minimum wage higher than the federal minimum , increasing the federal minimum wage will boost the earnings for nearly 38 million low-wage workers nationwide .","Inflation : The federal minimum wage needs to be raised in order to account for inflation , which raises every year and the minimum wage has only been risen three times in the past three decades .",1,0.5357142857142857
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .","[ citation needed ] In contrast , opponents of the minimum wage say it increases poverty , increases unemployment ( particularly among unskilled or inexperienced workers ) and is damaging to businesses , because excessively high minimum wages require businesses to raise the prices of their product or service to accommodate the extra expense of paying a higher wage .",0,0.3571428571428571
Minimum wage,""" By increasing workers ' take-home pay , families gain both financial security and an increased ability to purchase goods and services , thus creating jobs for other Americans , "" concluded left-leaning Washington , D.C.-based think tank the Economic Policy Institute in a brief supporting minimum wage increases .","Economists from the Federal Reserve Bank of Chicago predicted that a $ 1.75 rise in the federal minimum wage would increase aggregate household spending by $ 48 billion the following year , thus boosting GDP and leading to job growth .",1,0.6785714285714286
Minimum wage,The last time the minimum wage was federally increased in the United States was 2009 .,"According to the Economic Policy Institute , the minimum wage in the United States would have been $ 18.28 in 2013 if the minimum wage had kept pace with labor productivity .",1,0.5714285714285714
Minimum wage,While many critics site the effect that a substantial increase in minimum wage would have on the economy like higher prices for food and other essentials this is actually not a REAL con of minimum wage increases .,"By definition , the federal minimum wage applies across the country , despite the fact that average wages and price levels vary considerably from place to place .",0,0.3392857142857143
Minimum wage,"Increasing the minimum wage would have a ripple effect , raising the incomes of people who make slightly above the minimum wage .","In the business sector , concerns include the expected increased cost of doing business , threats to profitability , rising levels of unemployment ( and subsequent higher government expenditure on welfare benefits raising tax rates ) , and the possible knock-on effects to the wages of more experienced workers who might already be earning the new statutory minimum wage , or slightly more .",1,0.6428571428571428
Minimum wage,While many critics site the effect that a substantial increase in minimum wage would have on the economy like higher prices for food and other essentials this is actually not a REAL con of minimum wage increases .,""" If we believe we should have a fair society , that in some sense the benefits of economic growth and technological progress should improve not just the living standards of business owners but of workers as well , then the minimum wage really should have grown more over time , "" said David Cooper , an economic analyst at the Economic Policy Institute .",1,0.5357142857142857
Minimum wage,Not true : Raising the federal minimum wage is an issue with broad popular support .,"34 % of respondents agreed with the statement , "" Raising the federal minimum wage to $ 9 per hour would make it noticeably harder for low-skilled workers to find employment . """,0,0.4821428571428571
Minimum wage,"In Massachusetts , very few workers would be affected by an increase in the federal minimum wage to $ 10.10 , as the Bay State already has a $ 9 minimum wage that is set to increase to $ 11 by 2017 .","The recent Congressional Budget Office report on the minimum wage estimates that an increase to $ 10.10 per hour would boost the weekly earnings of 16.5 million low-wage workers and bring 900,000 people above the poverty line .",1,0.6071428571428571
Minimum wage,"Between July 2015 and the last increase in the minimum wage in 2009 , the federal minimum wage lost 8.1 % of its purchasing power to inflation .","Work is supposed to make one independent , but with the inflation-adjusted federal minimum down by a third from its peak , low-wage workers depend on billions of dollars in public assistance just to make ends meet .",0,0.5
Minimum wage,"In Massachusetts , very few workers would be affected by an increase in the federal minimum wage to $ 10.10 , as the Bay State already has a $ 9 minimum wage that is set to increase to $ 11 by 2017 .","The Economic Policy Institute stated that a minimum wage increase from the current rate of $ 7.25 an hour to $ 10.10 would inject $ 22.1 billion net into the economy and create about 85,000 new jobs over a three-year phase-in period .",0,0.4464285714285714
Minimum wage,"Inflation : The federal minimum wage needs to be raised in order to account for inflation , which raises every year and the minimum wage has only been risen three times in the past three decades .","Proponents of a higher minimum wage state that the current federal minimum wage of $ 7.25 per hour is too low for anyone to live on ; that a higher minimum wage will help create jobs and grow the economy ; that the declining value of the minimum wage is one of the primary causes of wage inequality between low - and middle-income workers ; and that a majority of Americans , including a slim majority of self-described conservatives , support increasing the minimum wage .",1,0.6964285714285714
Minimum wage,"If minimum wages do n’t hurt employment , then a federal minimum wage is unfair to workers in big cities because their raises will be less than those of small-town workers .","A uniform federal minimum wage may be sub-optimal for many states , and uniform state minimum wages may be sub-optimal for many cities .",1,0.5535714285714286
Minimum wage,"The Fair Labor Standards Act , which set a national minimum wage of twenty-five cents an hour , in 1938 , and also abolished most child labor , “ constitute [ d ] a step in the direction of communism , bolshevism , fascism , and Nazism , ” according to the National Association of Manufacturers .","Alabama , Louisiana , Mississippi , South Carolina and Tennessee have no state minimum wage , relying solely on the federal minimum wage for workers who are covered by the Fair Labor Standards Act .",0,0.3571428571428571
Minimum wage,These are entry level jobs and Economist Thomas Sowell points out that the vast majority of people working minimum wage jobs are living in shared family arrangements where people in the same household share expenses .,"Opponents say that many businesses can not afford to pay their workers more , and will be forced to close , lay off workers , or reduce hiring ; that increases have been shown to make it more difficult for low-skilled workers with little or no work experience to find jobs or become upwardly mobile ; and that raising the minimum wage at the federal level does not take into account regional cost-of-living variations where raising the minimum wage could hurt low-income communities in particular .",1,0.5892857142857143
Minimum wage,Economists from the White House say that job losses may actually be closer to zero given the other benefits of increasing the minimum wage .,""" By increasing workers ' take-home pay , families gain both financial security and an increased ability to purchase goods and services , thus creating jobs for other Americans , "" concluded left-leaning Washington , D.C.-based think tank the Economic Policy Institute in a brief supporting minimum wage increases .",1,0.6071428571428571
Minimum wage,"The Institute for Policy Studies estimated in 2012 that personal income has grown by 100.6 % since 1968 , while the minimum wage has stagnated : "" If our standard for minimum wages had kept pace with overall income growth in the American economy , it would now be $ 21.16 per hour . ""","By definition , the federal minimum wage applies across the country , despite the fact that average wages and price levels vary considerably from place to place .",0,0.5
Minimum wage,"Opponents say that many businesses can not afford to pay their workers more , and will be forced to close , lay off workers , or reduce hiring ; that increases have been shown to make it more difficult for low-skilled workers with little or no work experience to find jobs or become upwardly mobile ; and that raising the minimum wage at the federal level does not take into account regional cost-of-living variations where raising the minimum wage could hurt low-income communities in particular .","A 2014 University of California at Berkeley study found "" striking evidence that ... turnover rates for teens and restaurant workers fall substantially following a minimum wage increase , "" declining by about 2 % for a 10 % increase in the minimum wage .",0,0.4821428571428571
Minimum wage,"Research published in 2010 by economists Joseph Sabia and Richard Burkhauser concluded that if the federal minimum wage were increased from $ 7.25 an hour to $ 9.50 an hour ( remember that the president ’s proposal is to increase the minimum wage to $ 9 per hour ) , only 11.3 % of workers who would gain from the increase belong to poor households .","The minimum wage in 1968 was $ 1.60 , which is equivalent to $ 11.16 in Jan. 2016 dollars and which is 53.9 % higher than today 's $ 7.25 federal minimum wage .",0,0.4583333333333333
Minimum wage,A higher minimum wage could be good news for people who are willing to work at today ’s minimum wage .,"That may be just fine with people who wish there were no minimum wage at all , but it ’s not fine for the millions of people who rely on minimum wage work to pay the rent .",1,0.6071428571428571
Minimum wage,Business could raise their prices : What often gets lost in the discussion about raising the minimum wage is that low-wage workers probably would n't be alone in having their wages hiked .,Raising the minimum wage will be good for workers and good for the economy overall — but what about its impact on the business community ?,1,0.6428571428571428
Minimum wage,Raising minimum wage means some of these people would be able to better support themselves without leaning as heavily on social programs and this would ultimately mean lower taxes or a reallocation of those funds to support other needs .,"If minimum wage is raised , that means that people are able to spend more money .",1,0.6607142857142857
Minimum wage,The ability of the earned income tax credit to deliver larger monetary benefits to the poor workers than an increase in the minimum wage and at a lower cost to society was documented in a 2007 report by the Congressional Budget Office .,The Chamber of Commerce warned on no less than four separate occasions from 1975 to 1989 that minimum wage rises would cost millions of jobs .,0,0.3571428571428571
Minimum wage,"A study from the Federal Reserve Bank of Cleveland found that although low-income workers see wage increases when the minimum wage is raised , "" their hours and employment decline , and the combined effect of these changes is a decline in earned income ... minimum wages increase the proportion of families that are poor or near-poor . ""","Though a desire to help the poor is largely a moral issue , economics can help us think about how successful a higher minimum wage would be at reducing poverty .",1,0.625
Minimum wage,"Some argue that by increasing the federal minimum wage , however , the economy will be adversely affected due to small businesses not being able to keep up with the need to subsequently increase all workers wages .","In the view of its opponents , the minimum wage — or raising an existing minimum — will always and inevitably damage the economy , kill jobs , doom American freedom , and/or harm the very people that it is meant to help .",1,0.625
Minimum wage,"Increasing the minimum wage would have a ripple effect , raising the incomes of people who make slightly above the minimum wage .","The Institute for Policy Studies estimated in 2012 that personal income has grown by 100.6 % since 1968 , while the minimum wage has stagnated : "" If our standard for minimum wages had kept pace with overall income growth in the American economy , it would now be $ 21.16 per hour . """,0,0.4259259259259259
Minimum wage,Myth : Raising the federal tipped minimum wage ( $ 2.13 per hour since 1991 ) would hurt restaurants .,"Economists from the Federal Reserve Bank of Chicago predicted that a $ 1.75 rise in the federal minimum wage would increase aggregate household spending by $ 48 billion the following year , thus boosting GDP and leading to job growth .",1,0.5178571428571429
Minimum wage,"Not true : While 29 states and the District of Columbia currently have a minimum wage higher than the federal minimum , increasing the federal minimum wage will boost the earnings for nearly 38 million low-wage workers nationwide .",The last time the minimum wage was federally increased in the United States was 2009 .,0,0.5
Minimum wage,"Research suggests that a minimum-wage increase could have a small stimulative effect on the economy as low-wage workers spend their additional earnings , raising demand and job growth , and providing some help on the jobs front . ""","According to the Economic Policy Institute , the average age of workers who would benefit from a higher minimum wage today is thirty-five .",0,0.5
Minimum wage,But the point that opponents of a minimum wage increase make that strikes me as the most compelling is this : Raising the minimum wage is not a very effective means of addressing poverty .,There is no good reason not to increase the federal minimum wage .,0,0.3928571428571428
Minimum wage,"According to a 2015 report from the National Low Income Housing Coalition , a worker must earn at least $ 15.50 an hour ( over twice the federal minimum wage ) to be able to afford to rent a "" modest "" one-bedroom apartment , and $ 19.35 for a two-bedroom unit ( more than 2.5 times the minimum wage ) .","In announcing his wrongheaded proposal to increase the minimum wage to $ 9 an hour , President Obama spoke in lofty terms : “ In the wealthiest nation on Earth , ” he said in his State of the Union address last month , “ no one who works full time should have to live in poverty . ”",1,0.6428571428571428
Minimum wage,"A 2014 study found that raising the Californian minimum wage to $ 13 an hour would increase the incomes of 7.5 million families , meaning fewer would live in poverty .","Research published in 2010 by economists Joseph Sabia and Richard Burkhauser concluded that if the federal minimum wage were increased from $ 7.25 an hour to $ 9.50 an hour ( remember that the president ’s proposal is to increase the minimum wage to $ 9 per hour ) , only 11.3 % of workers who would gain from the increase belong to poor households .",1,0.5357142857142857
Minimum wage,"The report stated : "" In no state can an individual working a typical 40-hour work week at the federal minimum wage afford a one - or two-bedroom apartment for his or her family . ""","A 2015 report by the Alliance for a Just Society , found that "" the federal minimum wage of $ 7.25 per hour represents less than half of a living wage for a single adult "" and a worker supporting only himself would have to work 93 hours a week at the federal minimum wage in order to make ends meet "" or skip necessities like meals or medicine . """,1,0.6785714285714286
Minimum wage,While many critics site the effect that a substantial increase in minimum wage would have on the economy like higher prices for food and other essentials this is actually not a REAL con of minimum wage increases .,"Realistically , if you agree that those economy-wide price controls would be undesirable , then you should also agree that the minimum wage law is also undesirable .",0,0.4464285714285714
Minimum wage,Supporters of minimum wage also believe that a minimum wage stimulates consumption and thus puts more money into the economy by allowing low paid workers to spend more .,"A higher minimum wage might also decrease turnover and thus keep training costs down , supporters say .",1,0.5892857142857143
Minimum wage,"Research suggests that a minimum-wage increase could have a small stimulative effect on the economy as low-wage workers spend their additional earnings , raising demand and job growth , and providing some help on the jobs front . ""","To adjust for increased rates of worker productivity in the United States , raising the minimum wage to $ 22 ( or more ) an hour has been presented .",1,0.6607142857142857
Minimum wage,"For example , a gas station employs far fewer minimum-wage service personnel than a restaurant , and will be relatively unaffected by paying them another dollar per hour .","47 % agreed with the statement , "" The distortionary costs of raising the federal minimum wage to $ 9 per hour and indexing it to inflation are sufficiently small compared with the benefits to low-skilled workers who can find employment that this would be a desirable policy "" , while 11 % disagreed .",0,0.4285714285714286
Minimum wage,"A 2010 study by Joseph Sabia and Richard Burkhauser , who fall on the solidly conservative side of this issue , finds that if the minimum wage were increased to $ 9.50 from $ 7.25 , only 11.3 percent of beneficiaries would live in impoverished households .","Casey B. Mulligan , PhD , economics professor at the University of Chicago , stated that the teenage employment index fell sharply after the minimum wage increase of July 2009 ( a fall of about 8 % in three months , while the previous drop of 8 % took over a year ) : "" This suggests that the 2009 minimum-wage increase did significantly reduce teenage employment . """,0,0.4464285714285714
Minimum wage,"A study by Jeffrey Clemens , PhD , and Michael J. Wither , PhD , found that minimum wage increases result in reduced average monthly incomes for low-skilled workers ( $ 100 less during the first year following a minimum wage increase and $ 50 over the next two years ) due to a reduction in employment .","47 % agreed with the statement , "" The distortionary costs of raising the federal minimum wage to $ 9 per hour and indexing it to inflation are sufficiently small compared with the benefits to low-skilled workers who can find employment that this would be a desirable policy "" , while 11 % disagreed .",1,0.5892857142857143
Minimum wage,Not true : Minimum wage increases have little to no negative effect on employment as shown in independent studies from economists across the country .,"Economist Michael Reich , director of the Institute for Research on Labor and Employment at the University of California at Berkeley , said the two goals of a minimum wage increase are to help people pay their bills and to create a more fair working environment .",1,0.625
Minimum wage,"Work is supposed to make one independent , but with the inflation-adjusted federal minimum down by a third from its peak , low-wage workers depend on billions of dollars in public assistance just to make ends meet .","A 2015 report by the Alliance for a Just Society , found that "" the federal minimum wage of $ 7.25 per hour represents less than half of a living wage for a single adult "" and a worker supporting only himself would have to work 93 hours a week at the federal minimum wage in order to make ends meet "" or skip necessities like meals or medicine . """,1,0.6785714285714286
Minimum wage,"The Economic Policy Institute stated that a minimum wage increase from the current rate of $ 7.25 an hour to $ 10.10 would inject $ 22.1 billion net into the economy and create about 85,000 new jobs over a three-year phase-in period .","According to a study by the Center for Economic and Policy Research ( CEPR ) , the federal minimum wage would have been $ 21.72 per hour in 2012 , instead of $ 7.25 , if the minimum wage had kept pace with increases in productivity since 1968 .",1,0.5178571428571429
Minimum wage,"The authors found "" little or no evidence of a negative association between minimum wages and employment . ""","Moreover , they concluded , "" Once this publication selection is corrected , little or no evidence of a negative association between minimum wages and employment remains . """,1,0.6964285714285714
Minimum wage,"A study by Jeffrey Clemens , PhD , and Michael J. Wither , PhD , found that minimum wage increases result in reduced average monthly incomes for low-skilled workers ( $ 100 less during the first year following a minimum wage increase and $ 50 over the next two years ) due to a reduction in employment .","For example , Gramlich ( 1976 ) found that many of the benefits went to higher income families , and that teenagers were made worse off by the unemployment associated with the minimum wage .",0,0.5
Minimum wage,"Guy L. Harrington of the National Publishers ’ Association warned the imposition of a minimum wage would “ throw all substandard or marginal workers out of employment as a burden to society , ” while Battle presented letters from two different businesses claiming low-skill workers – or “ those who are not sufficiently competent to earn their pay ” – would quickly lose their jobs once the law was passed .","In other words , minimum-wage work is n’t just supplemental ; many households are relying either fully or substantially on full-time , minimum-wage work to pay the bills .",0,0.4642857142857143
Minimum wage,While many critics site the effect that a substantial increase in minimum wage would have on the economy like higher prices for food and other essentials this is actually not a REAL con of minimum wage increases .,"Furthermore , increasing the minimum wage has not proven to be effective at lowering the poverty rate , according to the business-backed nonprofit Employment Policies Institute .",1,0.5357142857142857
Minimum wage,"According to the Econ 101 model of the world , increasing the minimum wage should cost some people their jobs .","** That said , it 's also possible that increasing the minimum wage would boost wages among working families with a small or possibly non-existent cost to overall employment .",0,0.4107142857142857
Minimum wage,Increasing minimum wage to reflect a “ living wage ” is not as simple as simply raising the rate .,"To adjust for increased rates of worker productivity in the United States , raising the minimum wage to $ 22 ( or more ) an hour has been presented .",1,0.6428571428571428
Minimum wage,"Research published in 2010 by economists Joseph Sabia and Richard Burkhauser concluded that if the federal minimum wage were increased from $ 7.25 an hour to $ 9.50 an hour ( remember that the president ’s proposal is to increase the minimum wage to $ 9 per hour ) , only 11.3 % of workers who would gain from the increase belong to poor households .","In an analysis of census data , Joseph Sabia and Robert Nielson found no statistically significant evidence that minimum wage increases helped reduce financial , housing , health , or food insecurity .",1,0.5178571428571429
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .","This means that a $ 15 federal minimum wage would only raise the wages of the urban working class a modest amount , but would raise the wages of the small-town working class a huge amount .",0,0.3888888888888889
Minimum wage,"Furthermore , increasing the minimum wage has not proven to be effective at lowering the poverty rate , according to the business-backed nonprofit Employment Policies Institute .",""" By increasing workers ' take-home pay , families gain both financial security and an increased ability to purchase goods and services , thus creating jobs for other Americans , "" concluded left-leaning Washington , D.C.-based think tank the Economic Policy Institute in a brief supporting minimum wage increases .",1,0.6785714285714286
Minimum wage,"GS compared the employment change between December and January in those 13 states to the states that did n’t raise minimum wage , and found that that the states with minimum-wage increases had faster employment growth than the states where the minimum wage remained at its 2013 level .","On the other side , you have researchers who believe that increasing the minimum wage does n't kill jobs at all and may even give the economy a boost by channeling more pay to low-income workers who are likely to spend it .",1,0.7678571428571428
Minimum wage,"But Felix Ngoussou also told the group he had to lay off two employees after Seattle 's minimum wage started climbing , because of higher taxes and fees .","In Rawlins County , Kansas , where rental costs are some of the most affordable in the country , a living wage including housing costs for one person with no dependents is estimated by the Massachusetts Institute of Technology to be $ 9.35 , 25.3 % higher than the federal minimum wage and the state minimum wage of Kansas .",0,0.4107142857142857
Minimum wage,"1one ) , actual cost to the customer with an increase in minimum wage is remarkably negligible .","Minimum wage increases put more money into the economy since low-income workers are more likely to spend their higher wages than are their higher paid counterparts , who are more likely to save them .",0,0.4285714285714286
Minimum wage,"A 2014 University of California at Berkeley study found "" striking evidence that ... turnover rates for teens and restaurant workers fall substantially following a minimum wage increase , "" declining by about 2 % for a 10 % increase in the minimum wage .",Though this mutes some of the direct redistributive value of the program — particularly if there ’s no constraining minimum wage — it also tends to increase employment .,0,0.5
Minimum wage,Some people also feel that a minimum wage increase is unnecessary for some people .,But the point that opponents of a minimum wage increase make that strikes me as the most compelling is this : Raising the minimum wage is not a very effective means of addressing poverty .,0,0.5
Minimum wage,"A 2014 University of California at Berkeley study found "" striking evidence that ... turnover rates for teens and restaurant workers fall substantially following a minimum wage increase , "" declining by about 2 % for a 10 % increase in the minimum wage .","[ citation needed ] In contrast , opponents of the minimum wage say it increases poverty , increases unemployment ( particularly among unskilled or inexperienced workers ) and is damaging to businesses , because excessively high minimum wages require businesses to raise the prices of their product or service to accommodate the extra expense of paying a higher wage .",1,0.625
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .",Myth : Raising the federal tipped minimum wage ( $ 2.13 per hour since 1991 ) would lead to restaurant job losses .,0,0.4107142857142857
Minimum wage,"Where I stand Personally , I do n't believe $ 7.25 per hour is sustainable for the more than 3 million workers taking home the federal minimum wage , and I would contest that raising the wage is the right thing to do to boost the economy , lift worker morale and productivity , and improve the self-sufficiency of potentially millions of workers .","If you doubt this logic , try this fact : Raising the minimum wage could lead to a 0.3 % increase of the GDP -- or nearly $ 48 million more in household spending per year .",1,0.625
Minimum wage,"In an analysis of census data , Joseph Sabia and Robert Nielson found no statistically significant evidence that minimum wage increases helped reduce financial , housing , health , or food insecurity .","In the business sector , concerns include the expected increased cost of doing business , threats to profitability , rising levels of unemployment ( and subsequent higher government expenditure on welfare benefits raising tax rates ) , and the possible knock-on effects to the wages of more experienced workers who might already be earning the new statutory minimum wage , or slightly more .",1,0.6785714285714286
Minimum wage,A 2015 study found that the decrease in the inflation-adjusted value of the minimum wage since the 1980s has been a contributor to America 's high levels of inequality .,"A study from the Federal Reserve Bank of Cleveland found that although low-income workers see wage increases when the minimum wage is raised , "" their hours and employment decline , and the combined effect of these changes is a decline in earned income ... minimum wages increase the proportion of families that are poor or near-poor . """,1,0.6428571428571428
Minimum wage,"In fact , the most current research shows that a higher minimum wage does increase unemployment ; however , the more important economic reality is that a higher minimum wage increases the cost of low-skilled labor .","While the estimates of how much the minimum wage should be increased vary , many economists agree that if it had kept pace with rising productivity and incomes , it would be higher than the current $ 7.25 an hour .",1,0.5714285714285714
Minimum wage,"According to the Congressional Budget Office report on The Effects of a Minimum-Wage Increase on Employment and Family Income , increasing the minimum wage from $ 7.25 to $ 10.10 per hour will only reduce the number of people in poverty by 900,000 , a relatively few portion of the 16.5 million people that would supposedly benefit from the raise .","In fact , a recent study by the Federal Reserve Bank of Chicago concluded that , following an increase in the minimum wage , spending by households with at least one minimum-wage worker increased by $ 700 per quarter .",1,0.6071428571428571
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .","47 % agreed with the statement , "" The distortionary costs of raising the federal minimum wage to $ 9 per hour and indexing it to inflation are sufficiently small compared with the benefits to low-skilled workers who can find employment that this would be a desirable policy "" , while 11 % disagreed .",1,0.5357142857142857
Minimum wage,"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .","According to James K. Galbraith , PhD , Professor of Government at the University of Texas in Austin , "" [ b ] ecause payroll - and income-tax revenues would rise [ as a result of an increase in the minimum wage ] , the federal deficit would come down . """,1,0.5178571428571429
Minimum wage,"1one ) , actual cost to the customer with an increase in minimum wage is remarkably negligible .",""" By increasing workers ' take-home pay , families gain both financial security and an increased ability to purchase goods and services , thus creating jobs for other Americans , "" concluded left-leaning Washington , D.C.-based think tank the Economic Policy Institute in a brief supporting minimum wage increases .",1,0.6071428571428571
Minimum wage,"Guy L. Harrington of the National Publishers ’ Association warned the imposition of a minimum wage would “ throw all substandard or marginal workers out of employment as a burden to society , ” while Battle presented letters from two different businesses claiming low-skill workers – or “ those who are not sufficiently competent to earn their pay ” – would quickly lose their jobs once the law was passed .",Increasing the minimum wage would allow teens to work fewer hours for the same amount of pay giving them more time to study and reducing the likelihood that they would drop out of high school .,1,0.5178571428571429
Minimum wage,"Rather , economic analysis raises questions about whether a higher minimum wage will achieve better outcomes for the economy and reduce poverty .",Increasing minimum wage to reflect a “ living wage ” is not as simple as simply raising the rate .,1,0.5535714285714286
Minimum wage,"While the estimates of how much the minimum wage should be increased vary , many economists agree that if it had kept pace with rising productivity and incomes , it would be higher than the current $ 7.25 an hour .","Isabel Sawhill , PhD , Senior Fellow in Economic Studies at the Brookings Institution , stated in 2014 that raising the minimum wage would reduce income inequality , and Jason Furman , PhD , Chairman of President Obama 's Council of Economic Advisers , stated in 2014 that the weakening value of the minimum wage "" is one of the important [ reasons ] ... for inequality at the bottom . """,0,0.4642857142857143
Minimum wage,Increasing minimum wage to reflect a “ living wage ” is not as simple as simply raising the rate .,Not true : Minimum wage increases have little to no negative effect on employment as shown in independent studies from economists across the country .,0,0.3392857142857143
Minimum wage,"Most importantly , a lot of minimum wage jobs are vital to the health of a functioning society .","In the view of its opponents , the minimum wage — or raising an existing minimum — will always and inevitably damage the economy , kill jobs , doom American freedom , and/or harm the very people that it is meant to help .",1,0.5178571428571429
