,sentence_1,sentence_2
4651,cnn.com's john sutter shares his thoughts on gun crime.,gun owners think getting rid of them will stop people from killing each other.
4652,bob greene: would you sacrifice your right to protect your rights with guns for a low crime rate? green,aaron carroll: remove guns being so easily accessible and decrease gun crime. he says it reduce
4653,gun control in the U.S. does not equal crime control.,robert mccarthy: studies show over 50% of homicides in the us are
4654,'laws do not work because people disobey them-we should have no laws',"bob greene: banning guns stops law abiding citizens from having them, yet family buys them."
4655,"a felon is too dangerous to be allowed to legally buy gun, says julian zelizer.",gun hater pilot is demanding to keep dangerous criminals in prison. he says the common sense gun control
4656,"gun grabber agenda is based on denial of rights, all rights and not just Second Amendment rights. it",bob greene: nothing in the text of the Second Amendment places location-based limits on the right to keep and
4657,aaron carroll: gun owners should have more rights and legal opportunities to use them. he says,gun control concerns will be eliminated with the criminals off the street.
4658,most homicide weapons are guns.,after having several family members get killed by being shot.
4659,"bob greene: more guns = more crime, and if we could stop the illegal gun running, we would",we still have crime and lots of gun deaths.
4660,"the 2nd amendment is to keep the power of gun ownership in our hands, not in the hands of the government",one of the reasons we are the country is because of our right to own guns.
4661,gun control laws stop law abiding citizens from having guns!,gun haters want to pass laws that only law abiding citizens obey!
4662,people that want to ban the right to bear arms never apply their logic to the rights they like.,a law abiding citizen must be able to bear arms. people who want what they call reasonable limits on
4663,a criminal with armed gun will feel more confident in committing crime. criminals will avoid those who have,gun haters claim police are giving guns criminals use for crime back. christopher fergu
4664,government has taken responsibility for law abiding citizens. nobody can carry a gun or other dangerous weapon on board,bob greene: we should not allow anyone to carry a gun on planes. he says we
4665,only people who commit almost no gun crime will surrender them.,bob greene: people who want to ban guns try to use simplistic arguments. he says they suggest murder
4666,bob greene: how is gun control going to stop people from making their own? he asks.,aaron carroll: if people start getting too many freedoms dealing with weapons then things could get worse
4667,"bob greene: more guns = more crime, and if we could stop the illegal gun running, we would",less than 1% of guns wind up in crime situations. crime has dropped with more guns and continues to drop
4668,'Gun control' does not mean a ban on all self-defence.,sally kohn: district's ban on handgun possession in the home violates the Second Amendment
4669,"bob greene: i don't believe guns are good for anything, and no use in having them",bob greene: i can't believe someone out there thinks we should allow everyone to carry weapons onto
4670,people shall have the right to keep and bear arms in order to maintain a well regulated militia.,"a well regulated militia,being necessary to the security of. he state,the right of the people"
4671,aaron carroll: people in high crime areas want to buy guns for protection. he says why,"guns don't kill people, they go to jail for murder- not the murderers."
4672,julian zelizer: it's been suggested that the Second Amendment protects militia rights. he,2nd amendment protects a states right to own militia.
4673,gun registry isn't much of a valuable crime fighting tool.,the most violent crime with guns occurs at knife fighting range.
4674,"bob greene: imagine if no criminals could get hold of a gun, you wouldn't need",a gun-ban should be effective since you can«t eliminate criminality entirely. but it's
4675,"bob greene: are you saying that since all guns have been banned for civilian use in England, murders by",gun is only a tool or means to that end.
4676,bob greene: Founders had in mind guns that were much less powerful. he says they wrote,lethal weapons are way more powerful than what authors of the second amendment had in mind. we're talking about
4677,felons are protected from being forced to incriminate themselves by registering guns.,"aaron carroll: if guns are banned, only those who buy guns will be affected."
4678,generalize gun owners in this way must mean you're either a complete dick or that your government like,"roland martin: false idols chime in on gun ban, government confiscation, e"
4679,also: More people are killed in car accidents than by guns.,gun is only a tool or means to that end.
4680,"sally kohn: i would support any law that targets criminals, but won't support you","bob greene: if you support every amendment made to the constitution pertaining to guns, don't own"
4681,"sally kohn: populations, gun homicides, non gun murders and households with weapons","guns don't kill people, if they did, they would go to jail for murder."
4682,sally kohn: reduction of gun ownership will increase crime rates. she says even in households with,all that imply that crime rate depends on more than just the presence/absence of guns disproves '
4683,bob greene: militia dependant on citizens being able to be armed as they see fit.,most of the armed services would likely side with gun owners.
4684,"a sports gun is poor choice for self-defense, says supreme court. bob greene: court","the court says the Second Amendment is directly linked to personal defense. a ""sporting only"" requirement for own"
4685,gun haters want laws that law abiding citizens obey and criminals do not.,gun control laws will not work because criminals do not obey laws.
4686,only gun control law needed is law prohibiting committing crime with gun.,a gun hater is. he or she wants gun control laws that infringe on the
4687,children could tote around their parents guns.,''elites' can carry guns or have their children protected by armed bodyguards.
4688,people like Brady blame the gun and say no one can be trusted with guns. they say because one man uses,bob greene: if a person does not want to own or carry guns then so be it.
4689,the second amendment would still only protect a right in connection with militia service.,the Second Amendment isn't about a right to serve in the militia as slain. the
4690,"gun owners do not care what was meant when the law passed, says bob greene. he says even","criminals will still have access to guns, but they will also know the person they intend to rob does not have"
4691,if guns are banned then law abiding citizens less likely to face armed opponents.,aaron carroll: civilian marksmanship programs hold civilians to higher standard than law enforcement. car
4692,"1,531,764 people will get killed or injured if you want to ban guns. you'll only","bob greene: you like cars, so you will tolerate the fact that more kids are killed by cars than guns"
4693,"the states that have done the most to regulate private gun sales have lower firearm death rates. on average, the state",a much higher gun ownership rate than other developed nations could explain this.
4694,people that defend the right to bear arms demand laws that punish criminals. they say keeping guns away from them is,a law stating criminals cannot have guns will not be enforced. people who want reasonable limits on the
4695,if today we were to ban guns all law abiding citizens would give up their firearms.,people who registered guns before the gun ban were allowed to keep guns after the ban took effect.
4696,gun laws and bans are put in place that only affect good law abiding free citizens.,Gun free zones are areas where law-abiding citizens are forbidden to carry guns.
4697,"no matter how many guns you buy, it's still missing for you.",King: do you have anything to offer from him on guns?
4698,requiring criminals to register a gun they are forbidden to own would violate their 5th amendment rights. criminal,"htem is violating the human rights of its citizens, says bob greene. he says we"
4699,gun free zones are areas that criminals enter with guns. they enter because they know there are no law-a,gun owners do not obey laws about gun free zones.
4700,"bob greene: guns are more advanced now, so we should have right to defend ourselves. he says","gun crime is legal in the uk, but it's tightly controlled. we have far less gun crimes in"
4701,aaron carroll: i would rather be able to defend my children without the risk of trying to,only people that're going to get shot are the ones that are trying to either hurt or kill me or my loved
4702,gun hater pilot is demanding to keep dangerous criminals in prison. he says the common sense gun control,guns kept in a home appear to attract criminals.
4703,if today we were to ban guns all law abiding citizens would give up their firearms.,if guns are banned then law abiding citizens less likely to face armed opponents.
4704,every person has a right to keep and bear arms for the defense of himself and the state.,"a well regulated militia,being necessary to the security of. 'free state,the right of the"
4705,a person walks in. with the expressed idea of buying an gun to kill someone - in premedit,before the Brady Law any criminal could walk into a gun store and easily purchase.
4706,people won't take you seriously because you think the 2nd amendment cannot be repealed.,"bob greene: unless you're talking about reforming the system, people's right to own guns"
4707,sally kohn: you should have to prove gun control will do what you say it will.,"gun control on the magnitude you want would effect it, how could it not?"
4708,some measures restricting access to guns for people who have committed violent crimes make sense.,aaron carroll: banning guns will not stop criminals from accessing them. he says
4709,julian zelizer: it's been suggested that the Second Amendment protects militia rights. he,every person has a right to keep and bear arms for the defense of himself and the state.
4710,"we didn't ban all guns, just most of them, says bob greene. he says our",handguns say they would leave some firearms in hands of people involved in more officer deaths. if so
4711,bob greene: none are so fearful as those who need guns. he says they need more guns,"""more guns = less crime is not true"", says edward mccain."
4712,bob greene: confiscators will charge owners of guns for being terrorists.,gun owners don't drive into crowds of people simply because they had a gun in their car.
4713,bob greene: America still needs to overhaul its gun laws to bring them more in line with those of Mexico,bob greene: if a person does not want to own or carry guns then so be it.
4714,if today we were to ban guns all law abiding citizens would give up their firearms.,"bob greene: law abiding citizens obey the law, there can be no reason to prohibit them from having guns"
4715,"law abiding citizens obey the law, there can surely be no reason to prohibit them from having guns.","gun ban is a bit of 'poor compromise', says ed husain."
4716,a crime of illegal gun ownership has no effect on criminal ownership of guns.,"aaron carroll: if gun control will not affect criminal ownership of guns, why should government ban firearm"
4717,"bob greene: if someone is carrying a gun and it is not concealed, they are breaking the law","law requires ""smart guns"" if they ever become available."
4718,bob greene: every state that has enacted restrictive gun control has seen an increase in crime. green,police say the law is pointless as it would only serve to increase smuggling of handguns
4719,'laws do not work because people disobey them-we should have no laws',criminals that do not obey gun control laws will be able to obtain guns and use them on the unarmed law
4720,"more guns usually means more victims of homicide and suicide, says daniel treisman.",the mentality these people carry around in their heads kills other people.
4721,bob greene: do you think you should be allowed to purchase and use a gun in times of civil un,"gun owners are not allowed to assemble guns, load guns or take them from room to room. they're"
4722,gun control laws won't change that.,gun control laws have been effective as crime control.
4723,"bob greene: guns don't cause crime, they cause more damage. he says when crimes happen",the most violent crime with guns occurs at knife fighting range.
4724,"bob greene: gun control does not work, unless you mean by working that crime sky rockets.",john avlon: i can understand your belief that gun control won't work.
4725,civilians with other types of gun should be shot on sight by them.,sally kohn: they are not collective rights like gun haters.
4726,why would you need gun registration if guns were illegal?,first you need to be old enough to legally own a weapon and vote to change laws.
4727,"the states that have done the most to regulate private gun sales have lower firearm death rates. on average, the state",lz granderson: nations which ban guns have a much lower gun crime rate than the US.
4728,lz granderson: criminals armed with guns because we're not willing to accept gun prohibitions as,bob greene: would having a gun have stopped the 9/11 attacks? he says you have to assume that
4729,sally kohn: disarming law abiding citizens will only bring criminals around. she says,gun control doesent solve anything in fact it makes crime go up. disarming the law abiding citizens thus
4730,aaron carroll: people should retain right to keep and bear arms as last resort. he says,people shall have the right to keep and bear arms in order to maintain a well regulated militia.
4731,"the states that have done the most to regulate private gun sales have lower firearm death rates. on average, the state",panel finds no link between restrictions on gun ownership and lower rates of crime. aaron carroll: panel
4732,gun haters want laws that law abiding citizens obey and criminals do not.,aaron carroll: anyone that wants gun control laws that infringe on the right to bear arms
4733,aaron carroll: without this preamble the second amendment would still only protect militia service.,"the Second Amendment isn't a gun control law, it's an individual right. the right is"
4734,innocent people were butchered where no guns were permitted. nobody is being shot full of holes in schools,bob greene: guns allow people to kill people with greater efficiency. he says guns don't kill
4735,2nd amendment a whole.,people won't take you seriously because you think the 2nd amendment cannot be repealed.
4736,gun hater pilot is not demanding to keep dangerous criminals in prison.,gun hater pilot's common sense bs is the only problem with gun control laws!
4737,"""more guns = less crime is not true"", says robert mcdonald.",all that imply that crime rate depends on more than just the presence/absence of guns disproves '
4738,gun haters are like the dangerous criminals the gun-hater want to keep guns away from.,gun haters think banning guns will stop criminals being criminal.
4739,gun hater pilot will demand that the right to bear arms be limited or banned. to keep criminals from,christopher ferguson: anyone that wants gun control laws that infringe on the right to
4740,a gun hater is. he or she wants gun control laws that infringe on the,gun control laws the gun haters want will only be obeyed by law abiding citizens!
4741,no evidence that criminal arms supply is unaffected by gun control.,"bob greene: there are no ""reasonable"" nor ""responsible"" gun control laws"
4742,gun control laws prohibit good law abiding citizens from carrying a gun to protect themselves.,gun laws and bans are put in place that only affect good law abiding free citizens.
4743,bob greene: people who own guns are more likely to start killing people. he says that's,bob greene: you are FAR more likely to get killed by a guy with the gun.
4744,"bob greene: if you take guns away from law abiding citizens, criminals will have more targets",bob greene: when people commit a crime with guns they need to be punished. he says not
4745,"bob greene: you like cars, so you will tolerate the fact that more kids are killed by cars than guns",also: More people are killed in car accidents than are by guns.
4746,dr. edward mccaffery: citizens should be allowed to have guns to defend themselves,aaron carroll: every traffic stop or other law enforcement/citizen encounter would now allow for
4747,sally kohn: in other developed nations where there are more restrictions on guns less defenseless people are being,gun control theory does not explain lower murder rates in other developed nations. eric liu: theory
4748,dicta from maritime law case: state laws restricting concealed weapons do not infringe on right to bear,bob greene: the right to keep and bear arms pre-existed at common law. he
4749,u.s. crime rates are so high when other countries manage to have guns.,a much higher gun ownership rate than other developed nations could explain this.
4750,before the Brady Law any criminal could walk into a gun store and easily purchase.,there are no background checks on the black market. people with criminal backgrounds aren't buying guns from gun stores
4751,gun control laws will not work because criminals do not obey gun laws.,gun control will not work because criminals do not obey gun laws.
4752,a gun is only dangerous if its used by the wrong person.,guns are the tools of man.
4753,my biggest disagreement is that one should carry any weapon.,"bob greene: as long as i have committed no crime, why should anyone need to know I have my"
4754,"bob greene: more guns = more crime, and if we could stop the illegal gun running, we would",we have more crime than fully armed countries. not because we don't have guns.
4755,"in England, private ownership of hand guns by law abiding is absolutely prohibited. crime involving the use of guns","aaron carroll: gun ownership is protected right, and criminals use guns in crime. he"
4756,a law that makes illegal gun ownership illegal has no effect on criminal ownership of guns.,gun control laws do not deprive gun ownership for those who don't follow laws.
4757,"once you become an agent of the government you stop having right, you have authorities. you're also controlled by",laws stating that you should not be allowed to carry guns onto airplanes are examples of common sense gun control laws meant
4758,a ban on guns means more criminals will be able to commit more killings. wouldn't they,bannning guns will not ban the threat of criminal violence it will just make the law abiding subject to the will and
4759,a criminal with armed gun will feel more confident in committing crime. criminals will avoid those who have,aaron carroll: keeping violent criminals in prison would reduce gun crime. he says it would
4760,Gun free zones are areas where law-abiding citizens are forbidden to carry guns.,gun free zones are zones where criminals will have guns. criminal's won't obey laws about gun-
4761,"people who follow laws, aren't causing problems with the guns they own.",only people that obey gun control laws that prevent people from taking guns anywhere are law abiding people.
4762,bob greene: most homicide weapons are guns.,Please tell the murder victims in these other countries that gun control works.
4763,in developed nations with stricter gun laws than the US there are less outlaws owning and using guns.,a much higher gun ownership rate than other developed nations could explain this.
4764,"julian zelizer: if other types of firearms were strictly regulated, we could reduce gun violence",we have a right to use sabres to defend ourselves and others.
4765,gun control laws won't change that.,"more gun control = less gun-carrying criminals, fact."
4766,"aaron carroll: gun control measures such as no guns in schools, no weapons on airplanes.","bob greene: gun rationing, ammunition documentation, ending private sales help reduce violence crimes. he"
4767,a provision in the law protects gun owners from seeing their insurance rates increase. the provision also prevents them,bob greene: it is against the law for the government to keep a database of gun owners.
4768,you will go to your grave trying for more and more.,bob greene: you've talked about how criminals use guns more than honest people. he says
4769,gun control laws do not affect criminals because criminal does not obey laws.,"more gun control = less gun-carrying criminals, fact."
4770,"a number of firearms offenses have been committed, including air guns. robert mc",aaron carroll: the reduction of gun ownership will increase crime rates. he says even in households
4771,"bob greene: if firearms availability does matter, more guns equal less violent crime. he says","""more guns = less crime is not true"", says dr. edward mccaffery"
4772,ruling says the Second Amendment only applies to firearms that had a militia purpose. david frum: ruling,aaron carroll: your argument is that the Second Amendment only protects arms suitable for militia duties.
4773,"all guns are used for is killing, they are weapons.",report: a small percentage of gun owners use it to defend themselves. there are more people killed with guns than
4774,julian zelizer: less gun control means more criminals will have guns. he says it also,"aaron carroll: if that means gun control then so be it, but it doesn't"
4775,bob greene: it is not the legal gun doing the crime but the illegaly owned guns. he,more guns is the solution to stopping gun crime.
4776,"""gun control"" laws weren't passed as you (Galileo) tried to pass off.","gun control isn't about guns, however, but 'control' is a secondary matter."
4777,gun haters are the extremist hate group demanding to ban the right to bear arms!,gun haters will stop when the right to bear arms is banned!
4778,"in my state, home burglary is a felony punishable by up to 20 years. unless the","if burglar is armed with any deadly weapon, the sentence range is not less than 20 years."
4779,countries that ban guns or implement stricter laws concerning firearms have lower crime rates.,gun crime rate in nations which ban guns much lower than in the US.
4780,eliminating gun control is not the only answer crime control.,"owning a gun doesn't prevent crime, says robert mcdonald."
4781,a criminal with armed gun will feel more confident in committing crime. criminals will avoid those who have,"bob greene: criminals already have plenty of guns, ending gun ownership will play no real part."
4782,"no, there was no ""gun control"" as you (Galileo) tried to pass off as early gun",gun control laws state or city pass.
4783,"bob greene: congress has power to ARM militia, but they have no responsibility. he says congress",bob greene: pre-existing right to keep and bear arms was premised on assumption.
4784,"unlicensed street dealers get guns through illegal transactions with licensed dealers, straw purchases, or gun thefts.","bob greene: firearms trafficking, including by federally licensed dealers, straw purchasers. he"
4785,samuel liu: we should ban so stupid people can't kill people with guns,also: More people are killed in car accidents than by guns.
4786,gun shows are the only way to prevent more accidents.,bob greene: the fact that you've committed murder is irrelevant. he says only thing that matters
4787,"if guns are banned, there will obviously be less guns in circulation.",a gun ban would make guns on the same level as drugs....
4788,people should be encouraged to put lots and lots of rounds through the gun.,aaron carroll: people in high crime areas want to buy guns for protection. he says why
4789,you're saying that guns should be allowed into school to allow some students to defend themselves.,"students allowed to bring legally owned guns to school. they could also store them in their lockers inside the school,"
4790,the crime comes from using the gun (or any other weapon) to violate the rights of others.,"aaron carroll: you always use gun crime rates as an argument, are you uninterested in"
4791,a mortal man has the right to deny me the ability to maintain life.,adam lancaster: i would rather be able to defend my children.
4792,"bob greene: confession from the criminal or someone providing testimony. he says you, in fact, knew",first thing you need to do when someone is charged with a crime is understand what the charge is.
4793,people that read the 2nd amend as a militia thing must think dangerous criminals will obey gun control laws.,"the 2nd Amendment gives citizens the rights to own a gun, not the Militia Act."
4794,second amendment protects a limited right and therefore people can be banned from owning WMD's.,"nicolaus mills: unless the second amendment is recognised as an individual right, there is nothing to"
4795,john avlon says no law will stop criminals from getting guns.,convicted felon is prohibited from having a firearm at all. he is also prohibited by federal law from
4796,bob greene: people who own guns are more likely to start killing people. he says that's,a lot of people seem to think that getting rid of guns will stop people killing each other.
4797,the 2nd Amendment does apply to modern guns.,commoner is a better definition when applied to non-members of the political caste. i still
4798,"police around here don't generally use or carry guns. knowing what the police are like, i wouldn'",police do not know how many guns are in the state.
4799,"we didn't ban all guns, just most of them, says bob greene. he says our",biggest problem we have with guns is actually modified starting pistols. gangs not quite measure up to
4800,the Second Amendment to the Constitution of the United States America states that a well regulated militia is necessary. the,a well regulated Militia shall not be infringed on the right of the people to
4801,aaron carroll: gun hater pilot's lack of logic is to not allow law abiding,conceled weapons should be allowed to carry.
4802,argument suggests guns protect us from dangerous individuals.,guns owned at the home of someone in the National Guard.
4803,a criminal with armed gun will feel more confident in committing crime. criminals will avoid those who have,a law-abiding gun nut who uses their gun in committing. christopher
4804,aaron carroll: people turn to knives and other potententially lethal weapons more often.,Please tell the murder victims in these other countries that gun control works.
4805,"gun ownership, drug use and a history of physical fights are linked to higher homicide rate.",cops knew if there was a gun in the homicide house since they searched it. presum
4806,"guns do not kill people, but they provide those with the ability to kill.","guns don't kill people, if they did, they would go to jail for murder."
4807,"aaron carroll: burglars do not use guns, muggers don't.",thousands of guns are stolen and used in GUN CREATED CRIME. most legal gun owners are
4808,Bad Gun control hinders a lawfull person from being able to purchase and use firearms.,gun control should be left to the person holding the gun.
4809,bob greene: the Second Amendment protects no one from anything. he says other places the Right to,"the Second Amendment says ""the right of the people to keep and bear arms"""
4810,bob greene: sale of a type of gun could not have been banned if people didn't need,uk feels the need to ban knives and toy guns now?
4811,"timothy stanley: second amendment protects right to rebel, so people can overthrow",the second amendment exists so that people could defend themselves against tyranny of their own government.
4812,"second amendment allows people power of weapons, argues cnn. they argue that if government intru",aaron carroll: petitioners' right to use gun in organization protected by second amendment. he
4813,only people that obey gun control laws that prevent people from taking guns anywhere are law abiding people.,only law that is needed is one that prohibits a person from committing crime.
4814,this is needed to prevent gun owners from covering up sales to prohibited purchasers.,would-be gun owners must undergo competency training and background checks. anyone with a history of substance abuse or violent
4815,a well regulated Militia shall not be infringed on the right of the people to,2nd amendment: RIGHT OF PEOPLE to keep and bear arms shall NOT be INFRINGED.
4816,gun control laws stop law abiding citizens from having guns!,gun control laws only control the guns in the hands of people who follow laws.
4817,anti-gun argument was that at least England's gun control will stop mass shootings.,sally kohn: gun reduction will increase crime rates even in households with a gun.
4818,"in england, private ownership of hand guns by law abiding is absolutely prohibited. crime involving the",bannning guns will not ban the threat of criminal violence it will just make the law abiding subject to the will and
4819,50% of those you refer to actually have or did buy guns before committing a crime?,the Court is saying if you can prove the firearm you have has some usefulness for militia service then the 2nd
4820,argument suggests guns protect us from dangerous individuals.,bob greene: anti gun people say we need to protect everyone from rare gun events. he says when
4821,samuel liu: we should ban so stupid people can't kill people with guns,"if we outlaw guns, the only people with guns will be law abiding citizens."
4822,bob greene: they hate absolutely any kind of gun and want them all banned. he says they',gun haters want to ban a right they will claim.
4823,the 2nd Amendment does apply to modern guns.,"gun control isn't about having an affect on the 2nd Amendment, says edward mcca"
4824,bob greene: if people are smoking themselves to death then that is their business. he says,bob greene: there are more restrictions on guns in other developed nations. he says less defenseless people
4825,the rate of gun ownership by criminals is far outweighed by the threat of citizens owning guns.,legal ownership of guns in no way has increased potential criminality for law abiding citizens.
4826,"NATO, Galileo claims these laws are designed to reduce criminal use of guns.","gun laws will prevent all crime, but some criminals will not obey the law- that is what makes them criminal!"
4827,eliminating gun control is not the only answer crime control.,cnn.com readers can vote for a gun control law that has been effective as crime control.
4828,bob greene: i'm not saying that your average citizen can not own and operate guns.,aaron carroll: i can understand your belief that gun control won't work. he
4829,second amendment allows people power of weapons. they argue that if government intrudes on their rights they can defend,gun right people demand that they be allowed to hand out pamphlets defending the right to have guns. school
4830,criminal with a gun will feel more confident in committing crime. criminal without guns will target those who don',"julian zelizer: gun ownership is a protected right, and criminals use guns in crime."
4831,gun control laws do not stop criminals from getting guns.,gun laws have a provable effect on how 'armed' criminals are. more gun control =
4832,"gun control has been tried in other countries. criminals still import guns in with their drugs, says cn",bob greene: you've talked about how criminals use guns more than honest people. he says
4833,the gun industry should be protected against lawsuits. gun dealers who sell firearms to child killers are law ab,sally kohn: would knowing law abiding citizens can defend themselves with guns force criminals to not attack
4834,a law that makes illegal gun ownership crime has no effect on criminal ownership of guns.,"a law-abiding gun nut who uses their gun in committing crime, is deemed criminal"
4835,our violent crime rates are dropping while your native country keeps rising. lz granderson: we must be doing,we have more crime than fully armed countries. not because we don't have guns.
4836,"bob greene: if a criminal steals legally purchased gun, it's the gun itself.",before the Brady Law any criminal could walk into a gun store and easily purchase.
4837,bob greene: their by no means should be an outlaw of guns. he says restrictions should also,"a gun ban will not make us any safer, but it is not going to."
4838,gun bans ban law abiding citizens from having guns.,convicted felon is prohibited from having a firearm at all. he is also prohibited by federal law from
4839,"Georgia's concealed carry law has been modified to allow gun owners to carry concealed weapons into restuarants, on","in some states, some guns are just not allowed and it sticks as a law."
4840,Gun free zones are areas where law-abiding citizens are forbidden to carry guns.,gun owners do not obey laws about gun free zones.
4841,"bob greene: when you factor in population size, rates of legal gun ownership, suicides, you'll","canada, Switzerland, Finland and scores of other countries allow for legal gun ownership. but don't have a"
4842,police do not know how many guns are in the state.,bob greene: if it was just a gun thing then they could go from internation flights.
4843,private individual asking another if they have guns in the home offers them a pamphlet on firearms safety,heidi schlumpf: providing every man with 2 guns would be too expensive.
4844,"all gun free zones can do, is keep law-abiding citizens from having guns.",gun free zones are zones where criminals will have guns. criminal's won't obey laws about gun-
4845,john sutter: i own guns and enjoy reading firearms-related literature. he says,machine guns are not in common use so there is no reason to believe restrictions would be lifted.
4846,people will still make them people think that they will use them less people.,"gun ban is a poor compromise, says alexander nekrassov. they'"
4847,"unlicensed street dealers get guns through illegal transactions with licensed dealers, straw purchases or gun thefts.","bob greene: criminals get their guns through licensed dealers, but why aren't they used to track"
4848,only people that obey gun control laws that prevent people from taking guns anywhere are law abiding people.,sally kohn: law abiding people buying every gun that is manufactured. she says criminals can
4849,bob greene: people won't take you seriously when you talk about 2nd amendment. he says,the Court is saying if you can prove the firearm you have has some usefulness for militia service then the 2nd
4850,it is intended to require registration of all firearms in the hopes that it will deter or prevent felons from,"mandatory law would deter home burglaries, gun theft. second question is whether it would help prevent or discourage gun"
4851,"there was a surge in gun crime, death and non-death related, after the ban on guns","""more guns = less crime is not true"", says bob greene."
4852,ban on weapons could lower the murder rate and hinder organizations from bulking up with annihilating firepower,aaron carroll: keeping violent criminals in prison would reduce gun crime. he says it would
4853,private individual asking another if they have guns in the home offers them a pamphlet on firearms safety,"one scholar says individual right to own a gun came with the 14th amendment. scholar: ""we have"
4854,a lot of people seem to think that getting rid of guns will stop people killing each other.,gun is only a tool or means to that end.
4855,"we border two countries one of which is quite corrupt, what makes you think that criminals can't get guns?",one of the reasons we are the country is because of our right to own guns.
4856,posit - that less guns will result in less gun killings.,aaron carroll: amendment won't result in more or less gun deaths. he says it
4857,"bob greene: gun violence goes down as ""gun violence"" he says it's not taken into account","bob greene: gun rationing, ammunition documentation, ending private sales help reduce violence crimes. he"
4858,gun ban is not a reason for crime reduction.,"bob greene: it is just a case of prevention, remove guns being so easily accessible. he"
4859,"bob greene: gun control does not work, unless you mean by working that crime sky rockets.","bob greene: if you choose not to be prepared, you do not have the right to tell me that"
4860,lz granderson: criminals armed with guns because we're not willing to accept gun prohibitions as,"bob greene: gun owners were saying that if you outlaw guns, only those with guns will have guns"
4861,requiring criminals to register a gun they are forbidden to own would violate their 5th amendment rights.,if guns were banned things such as amo&things;used to build guns would be banned. how
4862,"gun owners do not care what was meant when the law passed, says bob greene. he says even",sally kohn: gun owners should have more rights and legal opportunities to use them. she says stop
4863,"if guns are banned, law abiding citizens less likely to face armed opponents.","if guns are banned, there will obviously be less guns in circulation."
4864,a gun ban only takes guns out of the hands of law abiding citizens. bob greene: criminal,"bob greene: law abiding citizens obey the law, there can be no reason to prohibit them from having guns"
4865,second amendment allows people power of weapons. they argue that if government intrudes on their rights they can defend,the second amendment was created to protect the people against tyranny of their own government.
4866,police say the law is pointless as it would only serve to increase smuggling of handguns,a much higher gun ownership rate than other developed nations could explain this.
4867,aaron carroll: gun hater pilot's lack of logic is to not allow law abiding,gun haters want to pass laws that only law abiding citizens obey!
4868,julian zelizer: the right to be armed is recognized as a fundamental right. he,"nicolaus mills: unless the second amendment is recognised as an individual right, there is nothing to"
4869,"gun control laws irrationally prevent only law abiding citizens from owning handguns, expert says",support for gun control higher when people are asked about specific gun laws.
4870,julian zelizer: the first part indicates the importance of the militia. he says the second part,"a well regulated militia,being necessary to the security of. 'free state,the right of the"
4871,studies show over 50% of homicides in the us are committed with guns. in countries with gun bans,gun crime rate in nations which ban guns much lower than in the US. aaron carroll: why
4872,gun hater pilot is demanding to keep dangerous criminals in prison.,"gun haters want common sense gun control laws, not criminals. eric liu:"
4873,"bob greene: if you take guns away from law abiding citizens, criminals will have more targets","if we outlaw guns, the only people with guns will be law abiding citizens."
4874,bob greene: you keep claiming that you're not of the anti-gun camp. he,sally kohn: you've been criticizing the Supreme Court for saying gun rights are protected.
4875,"saw article today by Michael Bloomberg, about where the illegal guns used in crimes come from.","aaron carroll: murder is already illegal, it's illegal for convicted criminal to be in same"
4876,gun haters want laws to keep right to bear arms from law abiding citizens.,gun haters want laws that law abiding citizens obey and criminals do not.
4877,you will go to your grave trying for more and more gun control.,bob greene: if you need guns to ensure your government doesn't become corrupt or tyran
4878,bob greene: it is not the legal gun doing the crime it's the illegaly owned guns.,aaron carroll: banning guns just stops law abiding citizens from having them. he says
4879,bob greene: i'm fighting the gun lobby at every turn. he says explaining the costs,aaron carroll: gun rights advocates use case to defend right to own guns. he says it
4880,gun haters are like the dangerous criminals the gun people want to keep guns away from.,gun haters claim police are giving guns criminals use for crime back. bob greene: are gun
4881,the Founders had in mind guns that were much less powerful when they wrote the Second Amendment.,the Founders envisioned people being armed with much less powerful weapons when they wrote the Second Amendment.
4882,eric liu: i don't think that eliminating gun control is the only answer crime control,"gun control on the magnitude you want would effect it, how could it not?"
4883,"bob greene: when people commit a crime they need to be punished, not the law-abiding","bob greene: as long as i have committed no crime, why should anyone need to know I have my"
4884,there are gun deaths in countries that have banned guns. the gun bans did not work because of the number of,if the Second Amendment doesn't apply to the states then there is no Second amendment legal protection against state gun laws
4885,bob greene: anti gun people say we need to protect everyone from rare gun events. he says when,handguns say they would leave some firearms in hands of people involved in more officer deaths. if so
4886,gun haters think banning guns will stop criminals from being.,gun haters claim police are giving guns criminals use for crime back to criminal. bob greene:
4887,gun industry should be protected against lawsuits. gun dealers who sell firearms to child killers are law abiding,sally kohn: law abiding people buying every gun that is manufactured. she says criminals can
4888,police do not know how many guns are in the state.,stranded survivors felt safe in new orleans without guns knowing the Police was there to protect them.
4889,"gun control makes criminals lives much easier, thanks to guns. don't have to deal with armed citizens",gun control doesent solve anything in fact it makes crime go up. disarming the law abiding citizens thus
4890,bob greene: it is against the law for the government to keep a database of gun owners.,bob greene: registration of all privately held firearms would not violate constitution. he says the constitution does
4891,making guns illegal wouldn't solve anything except to take them away from people.,a gun is not required to protect someone from wild animal. if someone wants to defend themselves do they need
4892,gun free zones are areas where law-abiding citizens are forbidden to carry guns.,gun owners are not allowed to operate in a gun free zone.
