topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
GC,0,0.4285714285408163,0.219,0.187,0.469,0.233,0.254,0.233,0.151,0.176,0.377,128,169,297,250-300
GC,0,0.2857142858367347,0.36,0.282,0.703,1.0,0.708,1.875,0.214,0.155,0.357,146,211,357,300-400
GC,0,0.1428571429183673,0.22,0.193,0.42,0.383,0.278,0.809,0.421,0.316,0.702,189,149,338,300-400
GC,0,0.5714285714591836,0.369,0.297,0.708,0.214,0.21,0.25,0.235,0.157,0.471,94,183,277,250-300
GC,0,0.2857142858367347,0.314,0.21,0.743,1.0,0.667,2.0,0.392,0.288,0.863,158,98,256,250-300
GC,1,0.7857142857295918,0.509,0.339,1.091,0.808,0.582,1.5,0.468,0.326,0.979,95,102,197,100-200
GC,0,0.1428571429183673,0.246,0.199,0.526,1.0,0.667,2.0,0.233,0.222,0.433,124,50,174,100-200
GC,0,0.1428571429183673,0.219,0.177,0.344,0.156,0.197,0.187,0.195,0.146,0.146,101,177,278,250-300
GC,0,0.5714285714591836,0.378,0.306,0.595,0.133,0.151,0.133,0.205,0.137,0.41,73,67,140,100-200
GC,0,0.2142857142704081,0.32,0.236,0.52,0.082,0.105,0.082,0.38,0.249,0.606,140,131,271,250-300
GC,0,0.2142857142704081,0.187,0.133,0.4,0.154,0.181,0.269,0.241,0.207,0.483,89,217,306,300-400
GC,0,0.3571428571887755,0.241,0.185,0.53,0.189,0.219,0.189,0.209,0.189,0.299,141,182,323,300-400
GC,0,0.4285714285408163,0.289,0.184,0.579,1.0,0.717,1.848,0.327,0.255,0.655,113,162,275,250-300
GC,0,0.5000000001071427,0.371,0.276,0.714,0.053,0.103,0.053,0.082,0.082,0.082,69,212,281,250-300
GC,0,0.2142857142704081,0.2,0.125,0.425,0.182,0.173,0.255,0.299,0.209,0.657,64,217,281,250-300
GC,0,0.2857142858367347,0.471,0.34,0.941,0.15,0.206,0.3,0.4,0.303,0.836,73,129,202,200-250
GC,0,0.1428571429183673,0.16,0.124,0.32,0.188,0.21,0.188,0.217,0.174,0.174,89,211,300,250-300
GC,0,0.1428571429183673,0.19,0.132,0.362,0.203,0.202,0.271,0.245,0.238,0.429,161,57,218,200-250
GC,0,0.2142857142704081,0.303,0.212,0.636,0.258,0.175,0.323,0.3,0.189,0.633,128,124,252,250-300
GC,0,0.5000000001071427,0.303,0.222,0.667,0.152,0.2,0.333,0.355,0.215,0.645,168,103,271,250-300
GC,0,0.5714285714591836,0.301,0.228,0.493,0.145,0.174,0.116,0.182,0.121,0.255,136,137,273,250-300
GC,0,0.1428571429183673,0.256,0.171,0.513,0.19,0.2,0.317,0.473,0.327,0.909,75,165,240,200-250
GC,1,0.714285714377551,0.371,0.248,0.657,0.708,0.5,1.375,0.578,0.4,1.111,181,78,259,250-300
GC,1,0.6428571428112244,0.28,0.208,0.538,0.129,0.178,0.129,0.119,0.119,0.149,170,172,342,300-400
GC,1,0.7857142857295918,0.388,0.229,0.776,0.12,0.133,0.12,0.526,0.351,1.053,107,155,262,250-300
GC,1,0.7857142857295918,0.295,0.242,0.579,0.154,0.145,0.231,0.174,0.184,0.232,210,157,367,300-400
GC,0,0.2142857142704081,0.179,0.179,0.418,0.182,0.173,0.255,0.444,0.346,0.741,120,164,284,250-300
GC,0,0.5000000001071427,0.348,0.275,0.609,0.04,0.12,0.04,0.468,0.355,0.809,156,225,381,300-400
GC,1,0.7857142857295918,0.552,0.356,1.172,0.644,0.467,1.186,0.429,0.286,0.857,118,119,237,200-250
GC,0,0.5714285714591836,0.243,0.189,0.459,0.14,0.212,0.16,0.235,0.183,0.392,108,205,313,300-400
GC,1,0.9285714286479592,0.635,0.466,1.143,0.154,0.164,0.103,0.627,0.471,1.255,135,162,297,250-300
GC,1,0.9285714286479592,0.5,0.292,1.167,0.156,0.159,0.219,0.537,0.309,1.22,70,96,166,100-200
GC,0,0.1428571429183673,0.188,0.135,0.25,0.19,0.209,0.127,0.15,0.167,0.3,199,87,286,250-300
GC,0,0.2857142858367347,0.387,0.258,0.774,0.125,0.148,0.125,0.378,0.252,0.811,121,71,192,100-200
GC,0,0.1428571429183673,0.265,0.177,0.602,0.078,0.147,0.118,0.314,0.235,0.627,137,204,341,300-400
GC,1,0.714285714377551,0.453,0.302,0.906,1.0,0.708,1.875,0.364,0.212,0.818,102,83,185,100-200
GC,0,0.1428571429183673,0.297,0.252,0.486,0.154,0.141,0.154,0.356,0.281,0.756,92,195,287,250-300
GC,0,0.5714285714591836,0.491,0.365,0.868,1.0,0.704,1.889,0.436,0.339,0.8,98,81,179,100-200
GC,1,0.714285714377551,0.24,0.192,0.606,0.192,0.143,0.423,0.382,0.304,0.794,218,160,378,300-400
GC,0,0.4285714285408163,0.35,0.283,0.7,0.216,0.244,0.324,0.35,0.283,0.7,89,60,149,100-200
GC,0,0.1428571429183673,0.292,0.194,0.5,0.217,0.194,0.391,0.238,0.159,0.429,138,84,222,200-250
GC,1,0.714285714377551,0.54,0.307,1.048,1.0,0.717,1.848,0.508,0.316,1.051,92,111,203,200-250
GC,0,0.1428571429183673,0.286,0.243,0.476,0.196,0.21,0.353,0.214,0.19,0.357,88,145,233,200-250
GC,0,0.2142857142704081,0.284,0.235,0.598,0.154,0.183,0.308,0.302,0.226,0.528,152,211,363,300-400
GC,0,0.2857142858367347,0.277,0.205,0.4,0.293,0.238,0.488,0.267,0.211,0.367,155,109,264,250-300
GC,0,0.1428571429183673,0.172,0.167,0.328,0.148,0.219,0.185,0.356,0.267,0.622,159,100,259,250-300
GC,0,0.3571428571887755,0.184,0.132,0.395,0.188,0.188,0.312,0.25,0.198,0.625,168,107,275,250-300
GC,1,0.7857142857295918,0.524,0.333,1.19,0.133,0.176,0.133,0.55,0.35,1.2,80,59,139,100-200
GC,0,0.2142857142704081,0.298,0.22,0.489,0.263,0.301,0.263,0.193,0.185,0.289,98,176,274,250-300
GC,0,0.2857142858367347,0.19,0.116,0.317,1.0,0.667,2.0,0.367,0.244,0.6,190,98,288,250-300
GC,0,0.3571428571887755,0.207,0.195,0.414,0.353,0.328,0.529,0.308,0.239,0.615,71,162,233,200-250
GC,0,0.2857142858367347,0.27,0.212,0.527,0.296,0.297,0.556,0.443,0.339,0.77,142,152,294,250-300
GC,0,0.2142857142704081,0.406,0.271,0.781,0.16,0.164,0.2,0.316,0.211,0.632,73,167,240,200-250
GC,0,0.4285714285408163,0.204,0.154,0.463,1.0,0.667,2.0,0.222,0.159,0.603,165,223,388,300-400
GC,0,0.3571428571887755,0.226,0.189,0.491,0.211,0.213,0.281,0.195,0.163,0.293,94,88,182,100-200
GC,0,0.1428571429183673,0.238,0.185,0.475,1.0,0.689,1.933,0.346,0.28,0.568,136,163,299,250-300
GC,0,0.2857142858367347,0.36,0.24,0.84,0.195,0.192,0.293,0.261,0.203,0.696,60,77,137,100-200
GC,1,0.714285714377551,0.377,0.319,0.667,0.074,0.132,0.111,0.561,0.374,1.123,135,155,290,250-300
GC,0,0.1428571429183673,0.343,0.229,0.686,0.122,0.139,0.122,0.452,0.28,0.968,57,79,136,100-200
GC,0,0.1428571429183673,0.203,0.135,0.435,0.048,0.075,0.048,0.105,0.082,0.281,166,89,255,250-300
GC,1,0.6428571428112244,0.308,0.212,0.615,0.759,0.529,1.448,0.294,0.216,0.559,191,150,341,300-400
GC,0,0.4285714285408163,0.481,0.338,0.861,0.299,0.273,0.507,0.431,0.327,0.745,117,180,297,250-300
GC,0,0.2142857142704081,0.38,0.278,0.734,0.2,0.234,0.2,0.367,0.233,0.767,128,124,252,250-300
GC,0,0.2857142858367347,0.215,0.152,0.468,1.0,0.667,2.0,0.241,0.172,0.448,161,212,373,300-400
GC,0,0.2142857142704081,0.141,0.131,0.282,0.246,0.233,0.351,0.48,0.347,0.88,52,181,233,200-250
GC,0,0.2857142858367347,0.154,0.128,0.308,0.157,0.128,0.353,0.217,0.203,0.435,108,92,200,100-200
GC,0,0.3571428571887755,0.237,0.147,0.305,0.244,0.265,0.39,0.211,0.175,0.316,110,123,233,200-250
GC,0,0.2857142858367347,0.333,0.222,0.472,0.136,0.207,0.091,0.281,0.269,0.526,166,120,286,250-300
GC,0,0.4285714285408163,0.231,0.179,0.385,0.083,0.176,0.125,0.296,0.247,0.593,136,53,189,100-200
GC,0,0.3571428571887755,0.39,0.26,0.78,0.111,0.21,0.167,0.389,0.241,0.833,74,110,184,100-200
GC,0,0.1428571429183673,0.176,0.216,0.265,0.105,0.169,0.105,0.222,0.235,0.333,112,184,296,250-300
GC,0,0.5714285714591836,0.36,0.292,0.831,1.0,0.708,1.875,0.338,0.263,0.563,159,121,280,250-300
GC,0,0.5000000001071427,0.455,0.303,0.909,0.591,0.428,1.136,0.341,0.309,0.634,114,64,178,100-200
GC,0,0.1428571429183673,0.276,0.253,0.448,0.519,0.453,0.741,0.314,0.235,0.51,117,113,230,200-250
GC,0,0.1428571429183673,0.261,0.246,0.565,0.306,0.275,0.583,0.256,0.222,0.462,75,61,136,100-200
GC,0,0.0714285715663265,0.267,0.222,0.444,0.087,0.088,0.174,0.229,0.162,0.343,180,218,398,300-400
GC,0,0.4285714285408163,0.328,0.219,0.59,0.122,0.118,0.082,0.151,0.126,0.34,155,113,268,250-300
GC,0,0.5714285714591836,0.485,0.354,0.876,0.167,0.238,0.208,0.255,0.23,0.327,242,136,378,300-400
GC,0,0.2142857142704081,0.207,0.172,0.448,0.343,0.285,0.571,0.2,0.267,0.4,177,86,263,250-300
GC,1,0.6428571428112244,0.441,0.271,0.847,0.267,0.213,0.311,0.4,0.333,0.8,142,95,237,200-250
GC,0,0.1428571429183673,0.308,0.246,0.585,0.261,0.203,0.391,0.291,0.23,0.655,87,166,253,250-300
GC,0,0.2142857142704081,0.176,0.088,0.353,0.197,0.255,0.361,0.394,0.273,0.758,105,190,295,250-300
GC,0,0.1428571429183673,0.222,0.181,0.37,0.154,0.137,0.256,0.264,0.201,0.377,184,143,327,300-400
GC,0,0.1428571429183673,0.267,0.193,0.489,0.226,0.215,0.355,0.25,0.233,0.5,81,112,193,100-200
GC,1,0.714285714377551,0.429,0.286,0.929,0.24,0.245,0.32,0.448,0.289,0.925,116,147,263,250-300
GC,0,0.2857142858367347,0.39,0.26,0.78,0.242,0.214,0.364,0.19,0.143,0.381,115,83,198,100-200
GC,0,0.2857142858367347,0.228,0.187,0.474,0.14,0.207,0.233,0.175,0.117,0.351,221,184,405,400-500
GC,0,0.3571428571887755,0.165,0.137,0.33,0.13,0.213,0.174,0.254,0.244,0.394,151,212,363,300-400
GC,1,1.0,0.508,0.339,1.175,0.644,0.467,1.186,0.456,0.316,1.053,95,119,214,200-250
GC,0,0.4285714285408163,0.288,0.216,0.613,0.095,0.192,0.143,0.357,0.262,0.643,166,240,406,400-500
GC,0,0.5714285714591836,0.293,0.213,0.667,0.3,0.31,0.567,0.316,0.199,0.737,162,124,286,250-300
GC,0,0.1428571429183673,0.222,0.18,0.381,0.6,0.467,1.0,0.227,0.197,0.455,59,149,208,200-250
GC,0,0.1428571429183673,0.246,0.199,0.456,0.185,0.196,0.259,0.263,0.193,0.474,86,186,272,250-300
GC,0,0.5000000001071427,0.383,0.269,0.809,1.0,0.689,1.933,0.51,0.353,0.98,67,158,225,200-250
GC,0,0.5714285714591836,0.293,0.222,0.56,0.623,0.48,1.082,0.34,0.255,0.723,107,142,249,200-250
GC,0,0.5714285714591836,0.3,0.22,0.66,0.263,0.274,0.263,0.261,0.184,0.464,212,129,341,300-400
GC,0,0.2142857142704081,0.39,0.276,0.78,1.0,0.704,1.889,0.276,0.207,0.483,88,165,253,250-300
GC,0,0.4285714285408163,0.339,0.249,0.678,0.513,0.342,1.026,0.455,0.303,0.909,167,58,225,200-250
GC,0,0.1428571429183673,0.236,0.2,0.491,0.13,0.213,0.13,0.205,0.171,0.385,87,118,205,200-250
GC,0,0.1428571429183673,0.267,0.222,0.578,0.163,0.161,0.245,0.453,0.327,0.83,160,185,345,300-400
GC,1,0.714285714377551,0.329,0.201,0.712,0.264,0.214,0.491,0.333,0.238,0.714,196,171,367,300-400
GC,1,0.6428571428112244,0.441,0.314,0.941,0.241,0.203,0.414,0.48,0.347,0.88,132,142,274,250-300
GC,0,0.5000000001071427,0.213,0.199,0.468,0.227,0.245,0.318,0.367,0.286,0.694,59,85,144,100-200
GC,0,0.1428571429183673,0.295,0.212,0.5,0.175,0.171,0.211,0.246,0.175,0.456,158,201,359,300-400
GC,0,0.2142857142704081,0.157,0.11,0.357,0.314,0.316,0.392,0.176,0.142,0.338,52,165,217,200-250
GC,0,0.4285714285408163,0.222,0.193,0.489,0.258,0.251,0.484,0.353,0.248,0.667,103,98,201,200-250
GC,0,0.1428571429183673,0.211,0.175,0.491,0.281,0.239,0.386,0.19,0.127,0.381,155,94,249,200-250
GC,1,0.714285714377551,0.28,0.194,0.516,0.179,0.174,0.214,0.145,0.182,0.218,201,221,422,400-500
GC,0,0.2142857142704081,0.188,0.125,0.375,1.0,0.708,1.875,0.533,0.415,0.889,184,78,262,250-300
GC,0,0.5000000001071427,0.2,0.133,0.367,0.047,0.147,0.14,0.213,0.199,0.468,150,70,220,200-250
GC,0,0.2142857142704081,0.2,0.156,0.333,0.091,0.099,0.091,0.245,0.218,0.327,156,89,245,200-250
GC,0,0.1428571429183673,0.24,0.213,0.4,0.2,0.267,0.267,0.294,0.255,0.412,79,121,200,100-200
GC,0,0.5714285714591836,0.15,0.183,0.4,0.263,0.274,0.263,0.429,0.345,0.893,217,85,302,300-400
GC,0,0.5714285714591836,0.177,0.143,0.304,0.122,0.146,0.122,0.156,0.188,0.219,143,189,332,300-400
GC,1,0.7857142857295918,0.356,0.281,0.756,0.238,0.192,0.286,0.348,0.188,0.696,118,69,187,100-200
GC,0,0.2857142858367347,0.435,0.348,0.812,0.128,0.178,0.128,0.25,0.187,0.438,147,93,240,200-250
GC,0,0.1428571429183673,0.273,0.212,0.545,0.13,0.213,0.174,0.34,0.184,0.596,67,92,159,100-200
GC,0,0.1428571429183673,0.185,0.236,0.369,0.14,0.207,0.233,0.233,0.256,0.4,139,124,263,250-300
GC,0,0.3571428571887755,0.282,0.22,0.612,0.208,0.232,0.333,0.429,0.333,0.657,200,118,318,300-400
GC,0,0.2857142858367347,0.32,0.2,0.64,0.178,0.159,0.178,0.229,0.19,0.457,86,107,193,100-200
GC,0,0.2857142858367347,0.3,0.233,0.567,1.0,0.667,2.0,0.12,0.107,0.32,148,80,228,200-250
GC,0,0.3571428571887755,0.235,0.209,0.49,0.214,0.238,0.286,0.241,0.213,0.534,52,117,169,100-200
GC,0,0.4285714285408163,0.2,0.2,0.4,0.195,0.215,0.195,0.209,0.139,0.388,126,128,254,250-300
GC,0,0.1428571429183673,0.203,0.135,0.377,0.216,0.219,0.324,0.257,0.2,0.429,111,148,259,250-300
GC,0,0.3571428571887755,0.247,0.192,0.411,0.226,0.326,0.323,0.19,0.175,0.381,77,195,272,250-300
GC,0,0.1428571429183673,0.242,0.232,0.424,0.143,0.168,0.211,0.263,0.193,0.474,147,92,239,200-250
GC,1,0.714285714377551,0.687,0.468,1.343,0.148,0.198,0.222,0.37,0.247,0.741,95,132,227,200-250
GC,0,0.2857142858367347,0.31,0.198,0.595,0.13,0.214,0.174,0.213,0.17,0.383,199,193,392,300-400
GC,0,0.1428571429183673,0.28,0.2,0.52,0.129,0.156,0.065,0.364,0.267,0.655,53,119,172,100-200
GC,0,0.2857142858367347,0.234,0.199,0.519,0.241,0.203,0.379,0.231,0.141,0.346,204,117,321,300-400
GC,0,0.4285714285408163,0.174,0.138,0.37,0.242,0.215,0.364,0.385,0.308,0.615,59,200,259,250-300
GC,0,0.5000000001071427,0.368,0.289,0.737,0.578,0.412,1.111,0.5,0.354,1.0,148,148,296,250-300
GC,0,0.3571428571887755,0.286,0.212,0.476,0.15,0.196,0.15,0.279,0.217,0.558,94,195,289,250-300
GC,0,0.2857142858367347,0.177,0.169,0.354,0.263,0.274,0.158,0.218,0.17,0.364,116,212,328,300-400
GC,0,0.5000000001071427,0.353,0.212,0.635,0.358,0.335,0.507,0.246,0.236,0.369,190,204,394,300-400
GC,0,0.1428571429183673,0.202,0.196,0.275,0.182,0.213,0.091,0.185,0.195,0.369,223,184,407,400-500
GC,0,0.4285714285408163,0.321,0.226,0.571,0.194,0.265,0.306,0.321,0.226,0.607,86,61,147,100-200
GC,0,0.1428571429183673,0.267,0.167,0.433,0.128,0.18,0.128,0.321,0.226,0.607,147,68,215,200-250
GC,0,0.4285714285408163,0.407,0.294,0.814,0.163,0.234,0.163,0.393,0.251,0.787,154,128,282,250-300
GC,0,0.2142857142704081,0.22,0.147,0.418,0.054,0.086,0.054,0.385,0.256,0.769,189,181,370,300-400
GC,0,0.2857142858367347,0.214,0.167,0.357,0.478,0.379,0.826,0.273,0.212,0.455,80,124,204,200-250
GC,0,0.1428571429183673,0.266,0.19,0.443,0.211,0.202,0.175,0.265,0.224,0.469,177,165,342,300-400
GC,0,0.1428571429183673,0.406,0.28,0.754,0.125,0.176,0.125,0.321,0.19,0.571,102,149,251,250-300
GC,0,0.2857142858367347,0.296,0.255,0.58,0.1,0.132,0.1,0.456,0.339,0.807,194,148,342,300-400
GC,0,0.2857142858367347,0.308,0.231,0.538,0.276,0.235,0.448,0.294,0.216,0.529,49,183,232,200-250
GC,0,0.2857142858367347,0.324,0.245,0.559,1.0,0.711,1.867,0.291,0.218,0.545,103,147,250,200-250
GC,0,0.1428571429183673,0.421,0.281,0.772,0.212,0.233,0.364,0.414,0.299,0.759,65,112,177,100-200
GC,0,0.2142857142704081,0.339,0.316,0.441,1.0,0.717,1.848,0.351,0.246,0.702,137,105,242,200-250
GC,0,0.3571428571887755,0.219,0.146,0.548,0.208,0.218,0.417,0.431,0.327,0.824,198,67,265,250-300
GC,0,0.3571428571887755,0.281,0.198,0.438,0.125,0.172,0.125,0.333,0.222,0.667,136,138,274,250-300
GC,0,0.1428571429183673,0.241,0.172,0.448,0.125,0.184,0.125,0.256,0.222,0.359,87,193,280,250-300
GC,0,0.3571428571887755,0.32,0.187,0.64,0.225,0.293,0.394,0.333,0.263,0.667,233,146,379,300-400
GC,0,0.2142857142704081,0.237,0.158,0.5,0.364,0.296,0.606,0.323,0.129,0.581,88,187,275,250-300
GC,0,0.1428571429183673,0.239,0.179,0.478,0.163,0.186,0.286,0.37,0.272,0.667,150,122,272,250-300
GC,0,0.5000000001071427,0.33,0.268,0.68,0.113,0.137,0.113,0.2,0.171,0.457,126,121,247,200-250
GC,0,0.2142857142704081,0.182,0.227,0.182,0.286,0.275,0.357,0.187,0.187,0.187,94,112,206,200-250
GC,0,0.1428571429183673,0.085,0.066,0.169,0.186,0.178,0.279,0.171,0.133,0.286,199,68,267,250-300
GC,0,0.3571428571887755,0.333,0.256,0.667,0.179,0.244,0.179,0.28,0.173,0.6,163,126,289,250-300
GC,0,0.2857142858367347,0.237,0.184,0.526,0.178,0.202,0.133,0.17,0.156,0.468,86,214,300,250-300
GC,0,0.5000000001071427,0.377,0.252,0.906,0.123,0.191,0.154,0.34,0.227,0.766,108,80,188,100-200
GC,0,0.2857142858367347,0.395,0.272,0.789,0.159,0.192,0.286,0.28,0.2,0.6,158,187,345,300-400
GC,0,0.4285714285408163,0.324,0.21,0.667,0.379,0.303,0.655,0.478,0.279,0.836,102,182,284,250-300
GC,0,0.1428571429183673,0.192,0.167,0.423,0.174,0.227,0.13,0.435,0.319,0.783,98,82,180,100-200
GC,0,0.5714285714591836,0.442,0.303,0.857,0.127,0.176,0.19,0.327,0.245,0.571,117,172,289,250-300
GC,0,0.1428571429183673,0.383,0.312,0.766,0.312,0.265,0.688,0.162,0.126,0.27,104,77,181,100-200
GC,0,0.5000000001071427,0.244,0.22,0.415,1.0,0.708,1.875,0.549,0.418,0.941,151,126,277,250-300
GC,0,0.4285714285408163,0.302,0.252,0.604,0.196,0.166,0.353,0.517,0.356,1.0,120,100,220,200-250
GC,0,0.1428571429183673,0.111,0.111,0.111,0.176,0.248,0.353,0.0,0.0,0.0,101,47,148,100-200
GC,1,1.0,0.688,0.473,1.333,0.696,0.519,1.304,0.314,0.261,0.471,228,158,386,300-400
GC,0,0.5000000001071427,0.484,0.355,0.871,0.133,0.175,0.089,0.464,0.321,0.893,114,88,202,200-250
GC,0,0.3571428571887755,0.34,0.247,0.66,0.083,0.176,0.125,0.267,0.211,0.567,200,134,334,300-400
GC,1,0.6428571428112244,0.375,0.275,0.65,0.087,0.154,0.13,0.418,0.299,0.806,163,138,301,300-400
GC,0,0.2142857142704081,0.267,0.222,0.5,0.255,0.25,0.364,0.237,0.169,0.542,143,122,265,250-300
GC,0,0.4285714285408163,0.27,0.217,0.629,1.0,0.667,2.0,0.29,0.203,0.638,138,178,316,300-400
GC,0,0.3571428571887755,0.247,0.181,0.444,0.175,0.221,0.105,0.245,0.218,0.327,212,116,328,300-400
GC,0,0.5714285714591836,0.4,0.297,0.708,0.179,0.156,0.321,0.36,0.253,0.68,90,235,325,300-400
GC,0,0.4285714285408163,0.25,0.205,0.5,0.182,0.163,0.327,0.275,0.222,0.627,151,190,341,300-400
GC,0,0.5714285714591836,0.269,0.239,0.358,0.2,0.227,0.2,0.312,0.271,0.5,151,120,271,250-300
GC,0,0.1428571429183673,0.286,0.19,0.571,0.125,0.175,0.125,0.291,0.182,0.582,156,50,206,200-250
GC,0,0.2857142858367347,0.227,0.136,0.5,0.226,0.222,0.29,0.25,0.167,0.393,208,83,291,250-300
GC,0,0.5714285714591836,0.256,0.178,0.465,0.17,0.165,0.274,0.182,0.106,0.364,187,221,408,400-500
GC,0,0.4285714285408163,0.296,0.198,0.667,0.263,0.274,0.263,0.475,0.316,0.949,92,112,204,200-250
GC,1,0.7857142857295918,0.441,0.304,0.853,0.174,0.214,0.174,0.259,0.185,0.481,124,158,282,250-300
GC,0,0.0,0.328,0.259,0.388,0.164,0.196,0.164,0.28,0.2,0.52,179,125,304,300-400
GC,0,0.0714285715663265,0.299,0.239,0.478,0.131,0.182,0.164,0.167,0.181,0.375,128,147,275,250-300
GC,0,0.2142857142704081,0.28,0.207,0.61,0.211,0.201,0.175,0.324,0.245,0.618,165,172,337,300-400
GC,0,0.1428571429183673,0.273,0.192,0.606,0.125,0.175,0.125,0.604,0.453,1.132,78,156,234,200-250
GC,0,0.5000000001071427,0.321,0.247,0.642,0.185,0.183,0.308,0.366,0.263,0.592,152,137,289,250-300
GC,1,0.7857142857295918,0.51,0.327,1.059,0.125,0.138,0.219,0.667,0.444,1.333,111,70,181,100-200
GC,0,0.5714285714591836,0.212,0.147,0.423,0.196,0.166,0.353,0.317,0.212,0.635,170,194,364,300-400
GC,0,0.2142857142704081,0.338,0.282,0.507,0.041,0.109,0.082,0.235,0.176,0.412,149,117,266,250-300
GC,0,0.2857142858367347,0.306,0.231,0.542,0.364,0.331,0.545,0.279,0.217,0.488,163,108,271,250-300
GC,0,0.2857142858367347,0.246,0.175,0.526,0.323,0.272,0.452,0.226,0.151,0.453,154,78,232,200-250
GC,0,0.1428571429183673,0.408,0.299,0.776,0.333,0.252,0.667,0.246,0.211,0.456,152,165,317,300-400
GC,0,0.1428571429183673,0.25,0.185,0.667,0.269,0.276,0.346,0.176,0.157,0.353,163,60,223,200-250
GC,0,0.5000000001071427,0.364,0.303,0.691,0.17,0.18,0.255,0.308,0.218,0.462,147,90,237,200-250
GC,0,0.1428571429183673,0.34,0.241,0.809,0.154,0.216,0.308,0.217,0.159,0.522,113,70,183,100-200
GC,0,0.2857142858367347,0.238,0.214,0.595,0.091,0.146,0.152,0.182,0.17,0.509,192,121,313,300-400
GC,0,0.1428571429183673,0.34,0.264,0.642,0.179,0.215,0.179,0.359,0.256,0.667,77,112,189,100-200
GC,1,0.7857142857295918,0.423,0.291,0.789,0.185,0.162,0.308,0.421,0.304,0.772,126,111,237,200-250
GC,1,0.6428571428112244,0.326,0.239,0.609,0.118,0.147,0.118,0.31,0.254,0.479,192,157,349,300-400
GC,1,1.0,0.435,0.406,0.957,0.338,0.293,0.554,0.545,0.394,1.0,92,70,162,100-200
GC,0,0.2857142858367347,0.4,0.292,0.825,0.185,0.183,0.308,0.441,0.282,0.915,233,128,361,300-400
GC,0,0.3571428571887755,0.295,0.218,0.653,0.045,0.127,0.091,0.218,0.218,0.255,199,212,411,400-500
GC,0,0.1428571429183673,0.239,0.174,0.5,0.263,0.175,0.263,0.31,0.218,0.586,162,149,311,300-400
GC,0,0.2857142858367347,0.25,0.194,0.389,0.204,0.156,0.286,0.213,0.142,0.383,200,123,323,300-400
GC,0,0.4285714285408163,0.283,0.215,0.687,0.186,0.166,0.279,0.371,0.257,0.771,184,165,349,300-400
GC,0,0.3571428571887755,0.462,0.308,0.923,0.205,0.216,0.256,0.217,0.232,0.478,111,92,203,200-250
GC,0,0.5714285714591836,0.233,0.178,0.465,0.213,0.188,0.298,0.114,0.076,0.229,217,83,300,250-300
GC,0,0.2142857142704081,0.167,0.1,0.5,0.13,0.214,0.13,0.2,0.12,0.6,153,70,223,200-250
GC,0,0.1428571429183673,0.306,0.238,0.571,0.333,0.255,0.667,0.371,0.267,0.714,132,184,316,300-400
GC,0,0.1428571429183673,0.289,0.2,0.511,0.582,0.423,1.091,0.556,0.407,1.0,111,207,318,300-400
GC,0,0.1428571429183673,0.342,0.219,0.711,0.204,0.221,0.122,0.233,0.14,0.512,158,110,268,250-300
GC,0,0.5000000001071427,0.259,0.247,0.593,0.357,0.33,0.5,0.415,0.34,0.679,58,118,176,100-200
GC,0,0.2857142858367347,0.304,0.211,0.582,0.203,0.203,0.271,0.169,0.124,0.339,192,126,318,300-400
GC,0,0.1428571429183673,0.327,0.23,0.655,0.286,0.286,0.408,0.217,0.188,0.391,112,83,195,100-200
GC,1,1.0,1.0,0.696,1.913,1.0,0.667,2.0,0.776,0.531,1.51,229,229,458,400-500
GC,1,0.7857142857295918,0.36,0.24,0.88,1.0,0.708,1.875,0.356,0.207,0.8,87,83,170,100-200
GC,0,0.5714285714591836,0.354,0.245,0.658,1.0,0.704,1.889,0.419,0.312,0.742,148,183,331,300-400
GC,0,0.2857142858367347,0.34,0.226,0.717,0.145,0.206,0.255,0.485,0.364,0.848,129,83,212,200-250
GC,0,0.1428571429183673,0.226,0.201,0.453,0.152,0.151,0.152,0.444,0.341,0.8,75,116,191,100-200
GC,0,0.2142857142704081,0.226,0.215,0.419,0.207,0.273,0.241,0.246,0.152,0.456,59,125,184,100-200
GC,0,0.2142857142704081,0.182,0.101,0.424,1.0,0.667,2.0,0.087,0.029,0.261,62,47,109,100-200
GC,0,0.1428571429183673,0.28,0.267,0.56,0.278,0.265,0.417,0.103,0.103,0.103,73,109,182,100-200
GC,0,0.4285714285408163,0.267,0.178,0.533,1.0,0.717,1.848,0.571,0.381,1.143,189,99,288,250-300
GC,0,0.1428571429183673,0.268,0.22,0.415,0.164,0.203,0.131,0.576,0.441,0.983,95,200,295,250-300
GC,0,0.1428571429183673,0.5,0.4,0.967,0.333,0.255,0.667,0.414,0.31,0.897,140,88,228,200-250
GC,0,0.5714285714591836,0.377,0.242,0.812,0.182,0.171,0.255,0.426,0.312,0.936,145,82,227,200-250
GC,0,0.2142857142704081,0.305,0.215,0.576,0.13,0.162,0.13,0.286,0.248,0.4,177,108,285,250-300
GC,0,0.1428571429183673,0.2,0.143,0.429,0.345,0.366,0.552,0.417,0.264,0.958,191,57,248,200-250
GC,0,0.5000000001071427,0.361,0.231,0.778,0.125,0.176,0.083,0.407,0.237,0.814,146,119,265,250-300
GC,0,0.1428571429183673,0.353,0.216,0.588,1.0,0.667,2.0,0.457,0.343,0.8,57,87,144,100-200
